year,teryt_code,powiat,gmina,population,eligible_to_vote,turnout_%,turnout_ppl
2011,101202,radomszczański,Gmina Dobryszyce,4 288,3 369,"41,85",1 302
2011,101203,radomszczański,Gmina Gidle,6 474,5 300,"37,77",1 863
2011,101204,radomszczański,Gmina Gomunice,5 992,4 768,"45,64",1 987
2011,101205,radomszczański,Gmina Kamieńsk,6 121,4 896,"45,57",2 067
2011,101206,radomszczański,Gmina Kobiele Wielkie,4 501,3 577,"38,69",1 317
2011,101207,radomszczański,Gmina Kodrąb,4 813,3 927,"36,13",1 297
2011,101208,radomszczański,Gmina Lgota Wielka,4 437,3 512,"38,47",1 233
2011,101209,radomszczański,Gmina Ładzice,4 928,3 827,"35,62",1 271
2011,101210,radomszczański,Gmina Masłowice,4 345,3 570,"32,94",1 101
2011,101211,radomszczański,Gmina Przedbórz,7 785,6 167,"41,24",2 320
2011,101212,radomszczański,Gmina Radomsko,5 673,4 510,"39,22",1 584
2011,101213,radomszczański,Gmina Wielgomłyny,4 874,3 990,"35,21",1 314
2011,101214,radomszczański,Gmina Żytno,5 554,4 574,"34,50",1 405
2011,101301,rawski,Miasto Rawa Mazowiecka,17 906,14 672,"49,24",6 874
2011,101302,rawski,Gmina Biała Rawska,11 727,9 378,"37,44",3 261
2011,101303,rawski,Gmina Cielądz,4 122,3 301,"38,84",1 181
2011,101304,rawski,Gmina Rawa Mazowiecka,8 686,6 883,"38,70",2 484
2011,101305,rawski,Gmina Regnów,1 884,1 498,"41,39",565
2011,101306,rawski,Gmina Sadkowice,5 771,4 612,"32,91",1 415
2011,101401,sieradzki,Miasto Sieradz,43 540,36 786,"51,50",18 173
2011,101402,sieradzki,Gmina Błaszki,15 173,12 057,"37,90",4 245
2011,101403,sieradzki,Gmina Brąszewice,4 476,3 466,"38,81",1 243
2011,101404,sieradzki,Gmina Brzeźnio,6 365,5 005,"42,44",1 968
2011,101405,sieradzki,Gmina Burzenin,5 714,4 598,"36,65",1 571
2011,101406,sieradzki,Gmina Goszczanów,5 780,4 516,"34,65",1 442
2011,101407,sieradzki,Gmina Klonowa,3 033,2 397,"37,30",811
2011,101408,sieradzki,Gmina Sieradz,10 265,7 990,"43,28",3 246
2011,101409,sieradzki,Gmina Warta,12 924,10 348,"42,25",4 007
2011,101410,sieradzki,Gmina Wróblew,6 217,4 973,"36,96",1 759
2011,101411,sieradzki,Gmina Złoczew,7 446,5 858,"39,96",2 147
2011,101501,skierniewicki,Gmina Bolimów,4 060,3 261,"40,29",1 197
2011,101502,skierniewicki,Gmina Głuchów,6 088,4 749,"57,17",2 551
2011,101503,skierniewicki,Gmina Godzianów,2 677,2 098,"46,62",898
2011,101504,skierniewicki,Gmina Kowiesy,3 037,2 454,"39,61",910
2011,101505,skierniewicki,Gmina Lipce Reymontowskie,3 341,2 691,"43,48",1 095
2011,101506,skierniewicki,Gmina Maków,6 040,4 853,"43,23",1 952
2011,101507,skierniewicki,Gmina Nowy Kawęczyn,3 330,2 694,"41,50",1 022
2011,101508,skierniewicki,Gmina Skierniewice,7 122,5 636,"41,04",2 118
2011,101509,skierniewicki,Gmina Słupia,2 684,2 120,"42,59",821
2011,101601,tomaszowski,Miasto Tomaszów Mazowiecki,64 966,53 087,"49,96",25 289
2011,101602,tomaszowski,Gmina Będków,3 475,2 848,"45,93",1 238
2011,101603,tomaszowski,Gmina Budziszewice,2 260,1 784,"47,03",777
2011,101604,tomaszowski,Gmina Czerniewice,5 313,4 240,"40,59",1 562
2011,101605,tomaszowski,Gmina Inowłódz,3 940,3 281,"49,28",1 504
2011,101606,tomaszowski,Gmina Lubochnia,7 371,5 711,"47,22",2 485
2011,101607,tomaszowski,Gmina Rokiciny,6 005,5 014,"47,15",2 226
2011,101608,tomaszowski,Gmina Rzeczyca,4 956,3 957,"42,53",1 535
2011,101609,tomaszowski,Gmina Tomaszów Mazowiecki,10 528,8 302,"46,71",3 641
2011,101610,tomaszowski,Gmina Ujazd,7 980,6 391,"45,24",2 710
2011,101611,tomaszowski,Gmina Żelechlinek,3 442,2 762,"45,51",1 186
2011,101701,wieluński,Gmina Biała,5 605,4 449,"36,66",1 488
2011,101702,wieluński,Gmina Czarnożyły,4 580,3 654,"40,04",1 386
2011,101703,wieluński,Gmina Konopnica,3 932,3 223,"43,47",1 299
2011,101704,wieluński,Gmina Mokrsko,5 463,4 325,"43,26",1 690
2011,101705,wieluński,Gmina Osjaków,4 841,3 854,"47,12",1 680
2011,101706,wieluński,Gmina Ostrówek,4 631,3 676,"37,62",1 304
2011,101707,wieluński,Gmina Pątnów,6 589,5 160,"43,86",2 102
2011,101708,wieluński,Gmina Skomlin,3 430,2 698,"41,73",1 036
2011,101709,wieluński,Gmina Wieluń,33 121,27 110,"48,13",12 389
2011,101710,wieluński,Gmina Wierzchlas,6 664,5 359,"36,80",1 824
2011,101801,wieruszowski,Gmina Bolesławiec,4 173,3 349,"38,16",1 189
2011,101802,wieruszowski,Gmina Czastary,4 010,3 171,"37,43",1 092
2011,101803,wieruszowski,Gmina Galewice,6 257,4 960,"35,60",1 668
2011,101804,wieruszowski,Gmina Lututów,4 754,3 770,"41,09",1 394
2011,101805,wieruszowski,Gmina Łubnice,4 190,3 314,"38,47",1 160
2011,101806,wieruszowski,Gmina Sokolniki,4 934,3 886,"38,65",1 428
2011,101807,wieruszowski,Gmina Wieruszów,14 462,11 504,"48,25",5 297
2011,101901,zduńskowolski,Miasto Zduńska Wola,43 866,35 568,"50,31",17 039
2011,101902,zduńskowolski,Gmina Szadek,7 391,5 920,"39,17",2 148
2011,101903,zduńskowolski,Gmina Zapolice,4 899,3 917,"39,11",1 443
2011,101904,zduńskowolski,Gmina Zduńska Wola,11 591,9 030,"43,42",3 714
2011,102001,zgierski,Miasto Głowno,14 974,12 350,"45,48",5 386
2011,102002,zgierski,Miasto Ozorków,20 169,16 567,"43,85",6 797
2011,102003,zgierski,Miasto Zgierz,56 549,47 252,"52,13",23 577
2011,102004,zgierski,Gmina Aleksandrów Łódzki,28 260,22 982,"53,89",11 890
2011,102005,zgierski,Gmina Głowno,4 866,3 933,"38,37",1 435
2011,102006,zgierski,Gmina Ozorków,6 800,5 466,"45,13",2 322
2011,102007,zgierski,Gmina Parzęczew,4 891,4 109,"42,81",1 678
2011,102008,zgierski,Gmina Stryków,12 052,9 929,"46,96",4 461
2011,102009,zgierski,Gmina Zgierz,12 092,10 213,"50,60",4 942
2011,102101,brzeziński,Miasto Brzeziny,12 353,10 189,"46,18",4 456
2011,102102,brzeziński,Gmina Brzeziny,5 406,4 266,"43,81",1 771
2011,102103,brzeziński,Gmina Dmosin,4 551,3 798,"41,02",1 482
2011,102104,brzeziński,Gmina Jeżów,3 556,2 849,"46,65",1 249
2011,102105,brzeziński,Gmina Rogów,4 758,3 867,"44,32",1 618
2011,106101,Łódź,Miasto Łódź,691 598,589 701,"56,33",324 482
2011,106201,Piotrków Trybunalski,Miasto Piotrków Trybunalski,75 917,62 377,"52,63",31 481
2011,106301,Skierniewice,Miasto Skierniewice,48 069,39 158,"53,72",20 270
2011,120101,bocheński,Miasto Bochnia,29 878,23 732,"53,91",12 276
2011,120102,bocheński,Gmina Bochnia,18 946,14 770,"45,97",6 325
2011,120103,bocheński,Gmina Drwinia,6 433,5 108,"46,42",2 218
2011,120104,bocheński,Gmina Lipnica Murowana,5 587,4 298,"46,04",1 784
2011,120105,bocheński,Gmina Łapanów,7 680,5 896,"45,15",2 393
2011,120106,bocheński,Gmina Nowy Wiśnicz,13 296,10 535,"53,07",5 118
2011,120107,bocheński,Gmina Rzezawa,10 860,8 415,"45,85",3 651
2011,120108,bocheński,Gmina Trzciana,5 300,4 027,"51,01",1 917
2011,120109,bocheński,Gmina Żegocina,5 195,3 961,"54,61",2 081
2011,120201,brzeski,Gmina Borzęcin,8 457,6 578,"45,04",2 726
2011,120202,brzeski,Gmina Brzesko,36 321,28 572,"49,46",13 423
2011,120203,brzeski,Gmina Czchów,9 552,7 287,"47,26",3 180
2011,120204,brzeski,Gmina Dębno,14 384,11 105,"49,23",5 108
2011,120205,brzeski,Gmina Gnojnik,7 667,5 796,"45,86",2 427
2011,120206,brzeski,Gmina Iwkowa,6 319,4 698,"49,38",2 127
2011,120207,brzeski,Gmina Szczurowa,9 808,7 761,"40,14",2 873
2011,120301,chrzanowski,Gmina Alwernia,12 597,10 340,"47,34",4 621
2011,120302,chrzanowski,Gmina Babice,8 912,7 191,"47,28",3 191
2011,120303,chrzanowski,Gmina Chrzanów,47 451,39 753,"50,45",19 502
2011,120304,chrzanowski,Gmina Libiąż,22 738,18 418,"49,92",8 688
2011,120305,chrzanowski,Gmina Trzebinia,33 907,28 345,"49,52",13 253
2011,120401,dąbrowski,Gmina Bolesław,2 827,2 335,"33,88",744
2011,120402,dąbrowski,Gmina Dąbrowa Tarnowska,20 884,16 541,"42,92",6 706
2011,120403,dąbrowski,Gmina Gręboszów,3 537,2 975,"46,29",1 320
2011,120404,dąbrowski,Gmina Mędrzechów,3 556,2 850,"38,67",1 016
2011,120405,dąbrowski,Gmina Olesno,7 901,6 157,"40,96",2 424
2011,120406,dąbrowski,Gmina Radgoszcz,7 414,5 613,"43,43",2 229
2011,120407,dąbrowski,Gmina Szczucin,13 516,10 644,"40,58",3 971
2011,120501,gorlicki,Miasto Gorlice,28 977,23 972,"48,26",11 061
2011,120502,gorlicki,Gmina Biecz,17 424,13 683,"43,22",5 585
2011,120503,gorlicki,Gmina Bobowa,9 668,7 076,"48,71",3 153
2011,120504,gorlicki,Gmina Gorlice,17 068,13 272,"44,82",5 571
2011,120505,gorlicki,Gmina Lipinki,6 905,5 433,"45,81",2 352
2011,120506,gorlicki,Gmina Łużna,8 516,6 492,"45,44",2 720
2011,120507,gorlicki,Gmina Moszczenica,4 948,3 799,"39,22",1 377
2011,120508,gorlicki,Gmina Ropa,5 336,3 942,"49,37",1 818
2011,120509,gorlicki,Gmina Sękowa,5 056,3 954,"47,19",1 763
2011,120510,gorlicki,Gmina Uście Gorlickie,6 726,5 189,"42,19",2 009
2011,120601,krakowski,Gmina Czernichów,13 406,10 695,"43,38",4 362
2011,120602,krakowski,Gmina Igołomia-Wawrzeńczyce,7 623,6 177,"34,39",2 057
2011,120603,krakowski,Gmina Iwanowice,8 450,6 735,"46,01",2 936
2011,120604,krakowski,Gmina Jerzmanowice-Przeginia,10 612,8 443,"47,23",3 720
2011,120605,krakowski,Gmina Kocmyrzów-Luborzyca,13 725,10 847,"43,00",4 455
2011,120606,krakowski,Gmina Krzeszowice,31 873,26 289,"49,76",12 490
2011,120607,krakowski,Gmina Liszki,15 800,12 577,"46,92",5 631
2011,120608,krakowski,Gmina Michałowice,8 796,6 826,"50,37",3 313
2011,120609,krakowski,Gmina Mogilany,12 041,9 479,"54,20",4 970
2011,120610,krakowski,Gmina Skała,10 004,7 945,"46,92",3 508
2011,120611,krakowski,Gmina Skawina,41 885,33 410,"48,99",15 661
2011,120612,krakowski,Gmina Słomniki,13 672,11 027,"42,10",4 349
2011,120613,krakowski,Gmina Sułoszowa,5 863,4 601,"46,38",2 033
2011,120614,krakowski,Gmina Świątniki Górne,9 155,7 400,"50,09",3 553
2011,120615,krakowski,Gmina Wielka Wieś,9 990,8 104,"54,21",4 202
2011,120616,krakowski,Gmina Zabierzów,23 485,19 414,"57,42",10 701
2011,120617,krakowski,Gmina Zielonki,17 721,13 801,"56,65",7 576
2011,120701,limanowski,Miasto Limanowa,15 194,12 035,"55,36",6 411
2011,120702,limanowski,Miasto Mszana Dolna,7 768,5 960,"51,78",2 950
2011,120703,limanowski,Gmina Dobra,9 731,7 454,"41,24",2 822
2011,120704,limanowski,Gmina Jodłownik,8 386,6 343,"43,88",2 581
2011,120705,limanowski,Gmina Kamienica,7 776,5 663,"42,43",2 251
2011,120706,limanowski,Gmina Laskowa,7 858,5 674,"59,41",3 213
2011,120707,limanowski,Gmina Limanowa,24 325,17 893,"52,43",8 754
2011,120708,limanowski,Gmina Łukowica,9 700,7 063,"50,39",3 297
2011,120709,limanowski,Gmina Mszana Dolna,17 158,12 610,"46,66",5 536
2011,120710,limanowski,Gmina Niedźwiedź,7 160,5 145,"40,04",1 916
2011,120711,limanowski,Gmina Słopnice,6 336,4 362,"49,13",2 006
2011,120712,limanowski,Gmina Tymbark,6 451,4 777,"52,27",2 374
2011,120801,miechowski,Gmina Charsznica,7 684,6 284,"36,65",2 178
2011,120802,miechowski,Gmina Gołcza,6 261,5 143,"39,96",1 948
2011,120803,miechowski,Gmina Kozłów,4 904,4 040,"32,80",1 198
2011,120804,miechowski,Gmina Książ Wielki,5 388,4 409,"40,55",1 709
2011,120805,miechowski,Gmina Miechów,19 800,16 172,"44,45",6 886
2011,120806,miechowski,Gmina Racławice,2 515,2 060,"34,42",679
2011,120807,miechowski,Gmina Słaboszów,3 841,3 122,"34,05",997
2011,120901,myślenicki,Gmina Dobczyce,14 473,11 218,"48,95",5 253
2011,120902,myślenicki,Gmina Lubień,9 691,7 300,"47,68",3 304
2011,120903,myślenicki,Gmina Myślenice,42 113,32 938,"52,33",16 557
2011,120904,myślenicki,Gmina Pcim,10 759,8 189,"49,74",3 808
2011,120905,myślenicki,Gmina Raciechowice,6 138,4 833,"40,97",1 800
2011,120906,myślenicki,Gmina Siepraw,8 192,6 312,"44,68",2 701
2011,120907,myślenicki,Gmina Sułkowice,14 263,11 013,"42,87",4 315
2011,120908,myślenicki,Gmina Tokarnia,8 572,6 386,"48,87",2 904
2011,120909,myślenicki,Gmina Wiśniowa,7 050,5 403,"46,34",2 312
2011,121001,nowosądecki,Miasto Grybów,6 258,4 878,"57,69",2 702
2011,121002,nowosądecki,Gmina Chełmiec,26 566,19 679,"53,38",9 989
2011,121003,nowosądecki,Gmina Gródek nad Dunajcem,9 268,6 751,"47,06",2 955
2011,121004,nowosądecki,Gmina Grybów,24 251,17 611,"57,50",9 581
2011,121005,nowosądecki,Gmina Kamionka Wielka,9 871,7 094,"53,78",3 590
2011,121006,nowosądecki,Gmina Korzenna,14 084,10 354,"50,87",4 900
2011,121007,nowosądecki,Gmina Krynica-Zdrój,17 265,14 740,"52,29",7 316
2011,121008,nowosądecki,Gmina Łabowa,5 651,4 028,"45,18",1 666
2011,121009,nowosądecki,Gmina Łącko,15 710,11 706,"48,68",5 236
2011,121010,nowosądecki,Gmina Łososina Dolna,10 521,7 763,"54,41",4 049
2011,121011,nowosądecki,Gmina Muszyna,11 749,9 118,"48,16",4 101
2011,121012,nowosądecki,Gmina Nawojowa,8 153,5 905,"49,87",2 792
2011,121013,nowosądecki,Gmina Piwniczna-Zdrój,10 711,8 344,"44,22",3 491
2011,121014,nowosądecki,Gmina Podegrodzie,12 402,9 013,"48,76",4 126
2011,121015,nowosądecki,Gmina Rytro,3 843,2 956,"49,90",1 333
2011,121016,nowosądecki,Gmina Stary Sącz,23 270,17 564,"53,99",8 928
2011,121101,nowotarski,Miasto Nowy Targ,33 279,26 619,"51,47",13 050
2011,121102,nowotarski,Gmina Szczawnica,7 455,6 221,"46,66",2 706
2011,121103,nowotarski,Gmina Czarny Dunajec,21 861,16 601,"34,26",5 250
2011,121104,nowotarski,Gmina Czorsztyn,7 418,5 653,"43,98",2 298
2011,121105,nowotarski,Gmina Jabłonka,18 051,13 314,"40,12",5 072
2011,121106,nowotarski,Gmina Krościenko nad Dunajcem,6 699,5 241,"41,98",2 036
2011,121107,nowotarski,Gmina Lipnica Wielka,5 958,4 334,"43,15",1 730
2011,121108,nowotarski,Gmina Łapsze Niżne,9 086,6 999,"36,89",2 422
2011,121109,nowotarski,Gmina Nowy Targ,23 250,17 463,"41,44",6 745
2011,121110,nowotarski,Gmina Ochotnica Dolna,8 408,6 166,"44,37",2 566
2011,121111,nowotarski,Gmina Raba Wyżna,14 338,10 872,"43,27",4 370
2011,121112,nowotarski,Gmina Rabka-Zdrój,17 423,14 015,"50,90",6 778
2011,121113,nowotarski,Gmina Spytkowice,4 338,3 175,"39,24",1 152
2011,121114,nowotarski,Gmina Szaflary,10 478,7 926,"35,91",2 667
2011,121201,olkuski,Miasto Bukowno,10 351,8 651,"47,21",3 884
2011,121203,olkuski,Gmina Bolesław,7 785,6 567,"45,20",2 823
2011,121204,olkuski,Gmina Klucze,15 040,12 503,"50,24",5 988
2011,121205,olkuski,Gmina Olkusz,50 089,41 192,"52,75",20 938
2011,121206,olkuski,Gmina Trzyciąż,7 141,5 693,"38,29",2 037
2011,121207,olkuski,Gmina Wolbrom,23 418,18 930,"47,73",8 632
2011,121301,oświęcimski,Miasto Oświęcim,39 650,33 026,"54,44",17 114
2011,121302,oświęcimski,Gmina Brzeszcze,21 586,17 641,"53,91",9 060
2011,121303,oświęcimski,Gmina Chełmek,12 973,10 442,"52,23",5 105
2011,121304,oświęcimski,Gmina Kęty,33 847,27 251,"52,66",13 724
2011,121305,oświęcimski,Gmina Osiek,8 058,6 354,"45,78",2 669
2011,121306,oświęcimski,Gmina Oświęcim,17 792,14 187,"55,26",7 446
2011,121307,oświęcimski,Gmina Polanka Wielka,4 290,3 385,"50,07",1 582
2011,121308,oświęcimski,Gmina Przeciszów,6 815,5 439,"44,14",2 248
2011,121309,oświęcimski,Gmina Zator,9 190,7 381,"47,04",3 274
2011,121401,proszowicki,Gmina Koniusza,8 747,6 876,"36,91",2 375
2011,121402,proszowicki,Gmina Koszyce,5 783,4 730,"33,70",1 480
2011,121403,proszowicki,Gmina Nowe Brzesko,5 715,4 624,"41,22",1 775
2011,121404,proszowicki,Gmina Pałecznica,3 676,2 885,"43,92",1 177
2011,121405,proszowicki,Gmina Proszowice,16 395,13 368,"41,25",5 214
2011,121406,proszowicki,Gmina Radziemice,3 454,2 767,"36,36",940
2011,121501,suski,Miasto Jordanów,5 316,4 096,"51,37",1 979
2011,121502,suski,Miasto Sucha Beskidzka,9 488,7 872,"50,22",3 744
2011,121503,suski,Gmina Budzów,8 677,6 443,"40,14",2 383
2011,121504,suski,Gmina Bystra-Sidzina,6 731,4 959,"39,10",1 772
2011,121505,suski,Gmina Jordanów,10 828,8 116,"43,94",3 339
2011,121506,suski,Gmina Maków Podhalański,16 241,12 866,"47,69",5 716
2011,121507,suski,Gmina Stryszawa,11 872,9 414,"46,71",4 085
2011,121508,suski,Gmina Zawoja,9 180,7 137,"46,71",3 044
2011,121509,suski,Gmina Zembrzyce,5 666,4 488,"45,05",1 825
2011,121601,tarnowski,Gmina Ciężkowice,11 326,8 702,"43,27",3 484
2011,121602,tarnowski,Gmina Gromnik,8 754,6 651,"41,98",2 567
2011,121603,tarnowski,Gmina Lisia Góra,14 418,10 845,"48,15",4 952
2011,121604,tarnowski,Gmina Pleśna,11 888,9 128,"46,53",3 908
2011,121605,tarnowski,Gmina Radłów,9 788,7 754,"41,55",2 982
2011,121606,tarnowski,Gmina Ryglice,11 749,8 854,"45,00",3 597
2011,121607,tarnowski,Gmina Rzepiennik Strzyżewski,6 974,5 281,"44,67",2 240
2011,121608,tarnowski,Gmina Skrzyszów,13 654,10 422,"45,12",4 418
2011,121609,tarnowski,Gmina Tarnów,24 290,18 741,"52,14",9 309
2011,121610,tarnowski,Gmina Tuchów,18 147,14 025,"49,51",6 510
2011,121611,tarnowski,Gmina Wierzchosławice,10 658,8 329,"51,04",4 001
2011,121612,tarnowski,Gmina Wietrzychowice,4 163,3 284,"45,37",1 367
2011,121613,tarnowski,Gmina Wojnicz,13 276,10 306,"46,36",4 512
2011,121614,tarnowski,Gmina Zakliczyn,12 373,9 495,"43,18",3 740
2011,121615,tarnowski,Gmina Żabno,19 015,14 890,"44,99",6 312
2011,121616,tarnowski,Gmina Szerzyny,8 191,6 364,"40,92",2 425
2011,121701,tatrzański,Miasto Zakopane,27 135,23 780,"55,55",12 782
2011,121702,tatrzański,Gmina Biały Dunajec,7 049,5 445,"38,73",2 005
2011,121703,tatrzański,Gmina Bukowina Tatrzańska,12 897,9 999,"45,19",4 331
2011,121704,tatrzański,Gmina Kościelisko,8 320,6 462,"40,62",2 491
2011,121705,tatrzański,Gmina Poronin,11 102,8 574,"40,55",3 282
2011,121801,wadowicki,Gmina Andrychów,43 873,34 944,"52,24",17 326
2011,121802,wadowicki,Gmina Brzeźnica,9 870,7 799,"41,12",2 993
2011,121803,wadowicki,Gmina Kalwaria Zebrzydowska,19 632,15 557,"47,15",6 948
2011,121804,wadowicki,Gmina Lanckorona,6 466,4 675,"40,24",1 757
2011,121805,wadowicki,Gmina Mucharz,3 977,3 102,"47,16",1 379
2011,121806,wadowicki,Gmina Spytkowice,10 079,7 920,"42,30",3 114
2011,121807,wadowicki,Gmina Stryszów,6 784,5 366,"45,68",2 285
2011,121808,wadowicki,Gmina Tomice,7 597,5 861,"44,04",2 357
2011,121809,wadowicki,Gmina Wadowice,37 878,30 448,"50,91",14 800
2011,121810,wadowicki,Gmina Wieprz,11 921,9 121,"47,58",4 092
2011,121901,wielicki,Gmina Biskupice,9 022,7 106,"46,50",3 109
2011,121902,wielicki,Gmina Gdów,16 916,12 944,"45,30",5 519
2011,121903,wielicki,Gmina Kłaj,10 154,8 136,"50,00",3 821
2011,121904,wielicki,Gmina Niepołomice,23 911,18 924,"52,33",9 375
2011,121905,wielicki,Gmina Wieliczka,51 511,40 723,"51,84",20 297
2011,126101,Kraków,Miasto Kraków,704 955,595 079,"60,12",351 166
2011,126201,Nowy Sącz,Miasto Nowy Sącz,83 564,66 684,"57,02",36 838
2011,126301,Tarnów,Miasto Tarnów,111 791,93 348,"53,52",48 507
2011,140101,białobrzeski,Gmina Białobrzegi,10 429,8 338,"47,99",3 775
2011,140102,białobrzeski,Gmina Promna,5 778,4 642,"41,66",1 836
2011,140103,białobrzeski,Gmina Radzanów,3 986,3 007,"45,00",1 268
2011,140104,białobrzeski,Gmina Stara Błotnica,5 356,4 040,"42,43",1 572
2011,140105,białobrzeski,Gmina Stromiec,5 755,4 428,"36,22",1 468
2011,140106,białobrzeski,Gmina Wyśmierzyce,2 949,2 425,"43,22",987
2011,140201,ciechanowski,Miasto Ciechanów,45 284,36 976,"47,81",16 921
2011,140202,ciechanowski,Gmina Ciechanów,6 585,5 141,"37,58",1 821
2011,140203,ciechanowski,Gmina Glinojeck,8 178,6 423,"32,73",1 933
2011,140204,ciechanowski,Gmina Gołymin-Ośrodek,4 100,3 209,"35,09",1 050
2011,140205,ciechanowski,Gmina Grudusk,3 953,3 123,"40,79",1 172
2011,140206,ciechanowski,Gmina Ojrzeń,4 405,3 481,"41,34",1 252
2011,140207,ciechanowski,Gmina Opinogóra Górna,6 026,4 745,"36,69",1 638
2011,140208,ciechanowski,Gmina Regimin,5 017,4 003,"38,32",1 422
2011,140209,ciechanowski,Gmina Sońsk,7 923,6 360,"40,08",2 400
2011,140301,garwoliński,Miasto Garwolin,16 961,13 203,"58,18",7 374
2011,140302,garwoliński,Miasto Łaskarzew,4 943,4 043,"44,27",1 721
2011,140303,garwoliński,Gmina Borowie,5 240,4 072,"44,30",1 713
2011,140304,garwoliński,Gmina Garwolin,12 689,9 634,"48,87",4 496
2011,140305,garwoliński,Gmina Górzno,6 367,4 894,"48,22",2 268
2011,140306,garwoliński,Gmina Łaskarzew,5 460,4 228,"45,65",1 801
2011,140307,garwoliński,Gmina Maciejowice,7 564,5 934,"44,29",2 438
2011,140308,garwoliński,Gmina Miastków Kościelny,5 119,4 018,"45,37",1 703
2011,140309,garwoliński,Gmina Parysów,4 171,3 218,"42,67",1 287
2011,140310,garwoliński,Gmina Pilawa,10 698,8 377,"47,68",3 783
2011,140311,garwoliński,Gmina Sobolew,8 398,6 503,"46,50",2 860
2011,140312,garwoliński,Gmina Trojanów,7 770,6 102,"46,61",2 713
2011,140313,garwoliński,Gmina Wilga,5 243,4 273,"45,26",1 830
2011,140314,garwoliński,Gmina Żelechów,8 678,6 745,"45,92",2 845
2011,140401,gostyniński,Miasto Gostynin,18 925,15 712,"48,38",7 287
2011,140402,gostyniński,Gmina Gostynin,12 314,9 754,"37,58",3 384
2011,140403,gostyniński,Gmina Pacyna,3 814,3 254,"42,62",1 304
2011,140404,gostyniński,Gmina Sanniki,6 521,5 214,"40,58",2 010
2011,140405,gostyniński,Gmina Szczawin Kośc.,5 189,4 206,"39,99",1 573
2011,140501,grodziski,Miasto Milanówek,15 695,12 995,"61,93",7 854
2011,140502,grodziski,Miasto Podkowa Leśna,3 756,3 219,"72,60",2 300
2011,140503,grodziski,Gmina Baranów,4 936,3 939,"41,71",1 549
2011,140504,grodziski,Gmina Grodzisk Mazowiecki,40 608,32 771,"56,36",17 868
2011,140505,grodziski,Gmina Jaktorów,10 570,8 488,"51,86",4 229
2011,140506,grodziski,Gmina Żabia Wola,7 110,5 721,"50,46",2 782
2011,140601,grójecki,Gmina Belsk Duży,6 671,5 346,"46,18",2 381
2011,140602,grójecki,Gmina Błędów,7 896,6 372,"42,78",2 604
2011,140603,grójecki,Gmina Chynów,9 598,7 752,"43,42",3 175
2011,140604,grójecki,Gmina Goszczyn,2 942,2 298,"45,95",1 023
2011,140605,grójecki,Gmina Grójec,24 215,19 775,"48,80",9 244
2011,140606,grójecki,Gmina Jasieniec,5 388,4 283,"39,86",1 602
2011,140607,grójecki,Gmina Mogielnica,9 152,7 486,"42,03",2 937
2011,140608,grójecki,Gmina Nowe Miasto nad Pilicą,8 414,7 151,"50,83",3 449
2011,140609,grójecki,Gmina Pniewy,4 594,3 753,"41,57",1 493
2011,140611,grójecki,Gmina Warka,19 063,15 191,"45,53",6 575
2011,140701,kozienicki,Gmina Garbatka-Letnisko,5 236,4 823,"44,70",2 048
2011,140702,kozienicki,Gmina Głowaczów,7 579,6 267,"42,92",2 554
2011,140703,kozienicki,Gmina Gniewoszów,4 143,3 374,"38,97",1 252
2011,140704,kozienicki,Gmina Grabów nad Pilicą,3 896,3 173,"41,57",1 240
2011,140705,kozienicki,Gmina Kozienice,31 107,25 386,"48,08",11 735
2011,140706,kozienicki,Gmina Magnuszew,6 775,5 608,"43,97",2 348
2011,140707,kozienicki,Gmina Sieciechów,4 135,3 322,"38,17",1 214
2011,140801,legionowski,Miasto Legionowo,51 382,41 157,"60,47",24 279
2011,140802,legionowski,Gmina Jabłonna,15 341,12 154,"64,28",7 615
2011,140803,legionowski,Gmina Nieporęt,12 246,10 123,"61,81",6 054
2011,140804,legionowski,Gmina Serock,12 538,10 273,"51,53",5 072
2011,140805,legionowski,Gmina Wieliszew,10 944,8 976,"55,18",4 730
2011,140901,lipski,Gmina Chotcza,2 599,2 142,"31,75",637
2011,140902,lipski,Gmina Ciepielów,5 982,4 728,"35,26",1 534
2011,140903,lipski,Gmina Lipsko,11 893,9 892,"38,85",3 687
2011,140904,lipski,Gmina Rzeczniów,4 705,3 846,"35,86",1 258
2011,140905,lipski,Gmina Sienno,6 284,5 202,"36,62",1 780
2011,140906,lipski,Gmina Solec nad Wisłą,5 469,4 608,"37,96",1 612
2011,141001,łosicki,Gmina Huszlew,3 069,2 416,"44,99",1 029
2011,141002,łosicki,Gmina Łosice,11 409,9 288,"45,92",4 088
2011,141003,łosicki,Gmina Olszanka,3 207,2 520,"47,38",1 153
2011,141004,łosicki,Gmina Platerów,5 232,4 175,"38,42",1 539
2011,141005,łosicki,Gmina Sarnaki,5 164,4 250,"45,88",1 858
2011,141006,łosicki,Gmina Stara Kornica,5 114,4 011,"38,24",1 464
2011,141101,makowski,Miasto Maków Mazowiecki,10 112,8 162,"43,22",3 349
2011,141102,makowski,Gmina Czerwonka,2 707,2 144,"37,59",744
2011,141103,makowski,Gmina Karniewo,5 512,4 228,"41,04",1 635
2011,141104,makowski,Gmina Krasnosielc,6 873,5 309,"39,95",1 941
2011,141105,makowski,Gmina Młynarze,1 785,1 416,"47,39",641
2011,141106,makowski,Gmina Płoniawy-Bramura,5 901,4 707,"38,88",1 692
