year,teryt_code,powiat,gmina,population,eligible_to_vote,turnout_%,turnout_ppl
2007,142004,płoński,"Czerwińsk nad Wisłą, gm.",8138,6310,34.61,2184
2007,142005,płoński,"Dzierzążnia, gm.",4025,3102,38.59,1197
2007,142006,płoński,"Joniec, gm.",2537,2049,44.31,908
2007,142007,płoński,"Naruszewo, gm.",6866,5346,33.11,1770
2007,142008,płoński,"Nowe Miasto, gm.",4829,3874,39.86,1544
2007,142009,płoński,"Płońsk, gm.",7300,5571,34.97,1948
2007,142010,płoński,"Raciąż, gm.",9056,7039,33.77,2377
2007,142011,płoński,"Sochocin, gm.",5980,4753,43.45,2065
2007,142012,płoński,"Załuski, gm.",5665,4400,37.52,1651
2007,142101,pruszkowski,"Piastów, m.",22745,18896,68.70,12961
2007,142102,pruszkowski,"Pruszków, m.",54051,44945,66.28,29772
2007,142103,pruszkowski,"Brwinów, gm.",20846,17180,65.10,11169
2007,142104,pruszkowski,"Michałowice, gm.",15202,12051,73.67,8877
2007,142105,pruszkowski,"Nadarzyn, gm.",9546,7655,62.51,4785
2007,142106,pruszkowski,"Raszyn, gm.",19576,15485,65.42,10126
2007,142201,przasnyski,"Przasnysz, m.",17288,13752,52.13,7169
2007,142202,przasnyski,"Chorzele, gm.",10743,8065,42.03,3390
2007,142203,przasnyski,"Czernice Borowe, gm.",4041,3163,41.04,1298
2007,142204,przasnyski,"Jednorożec, gm.",7620,5574,38.14,2126
2007,142205,przasnyski,"Krasne, gm.",4071,3138,39.20,1229
2007,142206,przasnyski,"Krzynowłoga Mała, gm.",3739,2863,46.73,1338
2007,142207,przasnyski,"Przasnysz, gm.",7570,5660,39.58,2240
2007,142301,przysuski,"Borkowice, gm.",4746,3810,41.65,1587
2007,142302,przysuski,"Gielniów, gm.",4957,3953,43.28,1710
2007,142303,przysuski,"Klwów, gm.",3703,2916,53.02,1546
2007,142304,przysuski,"Odrzywół, gm.",4295,3371,52.45,1766
2007,142305,przysuski,"Potworów, gm.",4462,3337,46.72,1558
2007,142306,przysuski,"Przysucha, gm.",13086,10441,50.35,5257
2007,142307,przysuski,"Rusinów, gm.",4671,3553,54.10,1922
2007,142308,przysuski,"Wieniawa, gm.",5686,4362,47.73,2082
2007,142401,pułtuski,"Gzy, gm.",4007,3164,41.53,1314
2007,142402,pułtuski,"Obryte, gm.",4999,3779,51.65,1952
2007,142403,pułtuski,"Pokrzywnica, gm.",4817,3683,39.86,1468
2007,142404,pułtuski,"Pułtusk, gm.",23633,18648,52.75,9833
2007,142405,pułtuski,"Świercze, gm.",4853,3722,38.34,1427
2007,142406,pułtuski,"Winnica, gm.",4151,3182,56.79,1807
2007,142407,pułtuski,"Zatory, gm.",4844,3650,46.58,1700
2007,142501,radomski,"Pionki, m.",20538,16646,49.66,8264
2007,142502,radomski,"Gózd, gm.",8040,5928,47.66,2822
2007,142503,radomski,"Iłża, gm.",16006,12723,40.96,5210
2007,142504,radomski,"Jastrzębia, gm.",6619,4941,46.27,2286
2007,142505,radomski,"Jedlińsk, gm.",13421,9936,45.36,4503
2007,142506,radomski,"Jedlnia-Letnisko, gm.",11696,8976,52.67,4728
2007,142507,radomski,"Kowala, gm.",10802,7935,49.82,3953
2007,142508,radomski,"Pionki, gm.",10061,7688,38.96,2995
2007,142509,radomski,"Przytyk, gm.",7210,5318,47.88,2544
2007,142510,radomski,"Skaryszew, gm.",13668,10103,48.33,4882
2007,142511,radomski,"Wierzbica, gm.",10348,7936,40.36,3201
2007,142512,radomski,"Wolanów, gm.",8311,6135,48.41,2970
2007,142513,radomski,"Zakrzew, gm.",11411,8405,52.25,4390
2007,142601,siedlecki,"Domanice, gm.",2717,2046,51.52,1054
2007,142602,siedlecki,"Korczew, gm.",3137,2508,45.49,1141
2007,142603,siedlecki,"Kotuń, gm.",8577,6554,43.42,2845
2007,142604,siedlecki,"Mokobody, gm.",5286,3990,46.67,1862
2007,142605,siedlecki,"Mordy, gm.",6369,4969,44.42,2205
2007,142606,siedlecki,"Paprotnia, gm.",2835,2155,54.34,1171
2007,142607,siedlecki,"Przesmyki, gm.",3758,2964,46.12,1367
2007,142608,siedlecki,"Siedlce, gm.",16009,12214,48.77,5955
2007,142609,siedlecki,"Skórzec, gm.",7360,5485,47.86,2625
2007,142610,siedlecki,"Suchożebry, gm.",4757,3708,45.77,1697
2007,142611,siedlecki,"Wiśniew, gm.",6008,4360,51.42,2242
2007,142612,siedlecki,"Wodynie, gm.",4893,3783,42.43,1605
2007,142613,siedlecki,"Zbuczyn, gm.",10244,7630,50.42,3846
2007,142701,sierpecki,"Sierpc, m.",19298,15451,48.77,7529
2007,142702,sierpecki,"Gozdowo, gm.",6462,4650,36.13,1680
2007,142703,sierpecki,"Mochowo, gm.",6346,4765,35.61,1697
2007,142704,sierpecki,"Rościszewo, gm.",4392,3258,42.33,1379
2007,142705,sierpecki,"Sierpc, gm.",7149,5348,35.32,1889
2007,142706,sierpecki,"Szczutowo, gm.",4591,3489,36.51,1274
2007,142707,sierpecki,"Zawidz, gm.",7229,5454,43.49,2372
2007,142801,sochaczewski,"Sochaczew, m.",37730,30588,53.73,16426
2007,142802,sochaczewski,"Brochów, gm.",4343,3418,39.99,1367
2007,142803,sochaczewski,"Iłów, gm.",6334,4948,47.51,2351
2007,142804,sochaczewski,"Młodzieszyn, gm.",5664,4375,36.43,1594
2007,142805,sochaczewski,"Nowa Sucha, gm.",6127,4774,43.30,2067
2007,142806,sochaczewski,"Rybno, gm.",3521,2735,41.65,1139
2007,142807,sochaczewski,"Sochaczew, gm.",9079,6933,42.84,2969
2007,142808,sochaczewski,"Teresin, gm.",10868,8713,50.84,4429
2007,142901,sokołowski,"Sokołów Podlaski, m.",18886,15063,57.31,8622
2007,142902,sokołowski,"Bielany, gm.",3944,3050,54.30,1655
2007,142903,sokołowski,"Ceranów, gm.",2640,2106,46.53,980
2007,142904,sokołowski,"Jabłonna Lacka, gm.",5132,4148,49.06,2035
2007,142905,sokołowski,"Kosów Lacki, gm.",7089,5550,48.38,2685
2007,142906,sokołowski,"Repki, gm.",6049,4727,54.69,2585
2007,142907,sokołowski,"Sabnie, gm.",4134,3293,51.84,1707
2007,142908,sokołowski,"Sokołów Podlaski, gm.",6361,4944,48.71,2408
2007,142909,sokołowski,"Sterdyń, gm.",4815,3846,48.93,1866
2007,143001,szydłowiecki,"Chlewiska, gm.",6364,5210,37.49,1953
2007,143002,szydłowiecki,"Jastrząb, gm.",5211,3972,39.65,1575
2007,143003,szydłowiecki,"Mirów, gm.",3923,2900,35.10,1018
2007,143004,szydłowiecki,"Orońsko, gm.",5811,4425,46.01,2036
2007,143005,szydłowiecki,"Szydłowiec, gm.",19965,15598,45.15,7043
2007,143201,warszawski zachodni,"Błonie, gm.",19801,16063,56.81,9119
2007,143202,warszawski zachodni,"Izabelin, gm.",9038,7340,70.53,5174
2007,143203,warszawski zachodni,"Kampinos, gm.",3968,3106,49.74,1545
2007,143204,warszawski zachodni,"Leszno, gm.",8704,7028,53.63,3768
2007,143205,warszawski zachodni,"Łomianki, gm.",20678,16583,72.09,11952
2007,143206,warszawski zachodni,"Ożarów Mazowiecki, gm.",19432,16034,60.23,9655
2007,143207,warszawski zachodni,"Stare Babice, gm.",14547,11731,64.57,7572
2007,143301,węgrowski,"Węgrów, m.",12932,10263,56.51,5798
2007,143302,węgrowski,"Grębków, gm.",4765,3711,40.29,1495
2007,143303,węgrowski,"Korytnica, gm.",7007,5410,45.56,2464
2007,143304,węgrowski,"Liw, gm.",7856,6080,46.97,2856
2007,143305,węgrowski,"Łochów, gm.",17861,13913,49.38,6868
2007,143306,węgrowski,"Miedzna, gm.",4385,3536,51.19,1810
2007,143307,węgrowski,"Sadowne, gm.",6416,5002,44.12,2207
2007,143308,węgrowski,"Stoczek, gm.",5443,4247,45.28,1923
2007,143309,węgrowski,"Wierzbno, gm.",3128,2522,44.53,1123
2007,143401,wołomiński,"Kobyłka, m.",17727,13888,66.85,9283
2007,143402,wołomiński,"Marki, m.",22836,17721,60.31,10687
2007,143403,wołomiński,"Ząbki, m.",22838,18135,65.86,11931
2007,143404,wołomiński,"Zielonka, m.",16624,13168,69.78,9187
2007,143405,wołomiński,"Dąbrówka, gm.",6907,5262,52.01,2735
2007,143406,wołomiński,"Jadów, gm.",7823,6172,41.77,2578
2007,143407,wołomiński,"Klembów, gm.",8768,6715,51.48,3451
2007,143408,wołomiński,"Poświętne, gm.",5915,4515,44.78,2022
2007,143409,wołomiński,"Radzymin, gm.",19658,15274,57.27,8742
2007,143410,wołomiński,"Strachówka, gm.",3072,2469,36.49,901
2007,143411,wołomiński,"Tłuszcz, gm.",18775,14359,49.36,7055
2007,143412,wołomiński,"Wołomin, gm.",49133,39170,63.34,24803
2007,143501,wyszkowski,"Brańszczyk, gm.",8363,6598,45.51,3003
2007,143502,wyszkowski,"Długosiodło, gm.",7978,6026,41.92,2525
2007,143503,wyszkowski,"Rząśnik, gm.",6887,5170,46.85,2422
2007,143504,wyszkowski,"Somianka, gm.",5583,4434,52.35,2321
2007,143505,wyszkowski,"Wyszków, gm.",38231,29502,53.08,15658
2007,143506,wyszkowski,"Zabrodzie, gm.",5593,4397,48.01,2111
2007,143601,zwoleński,"Kazanów, gm.",4828,3672,43.33,1591
2007,143602,zwoleński,"Policzna, gm.",6097,4732,41.15,1947
2007,143603,zwoleński,"Przyłęk, gm.",6611,5144,36.04,1854
2007,143604,zwoleński,"Tczów, gm.",4964,3733,42.83,1599
2007,143605,zwoleński,"Zwoleń, gm.",15686,12169,49.52,6025
2007,143701,żuromiński,"Bieżuń, gm.",5531,4266,42.45,1811
2007,143702,żuromiński,"Kuczbork-Osada, gm.",5200,4019,39.41,1584
2007,143703,żuromiński,"Lubowidz, gm.",7607,5822,39.97,2327
2007,143704,żuromiński,"Lutocin, gm.",4840,3688,39.70,1464
2007,143705,żuromiński,"Siemiątkowo, gm.",3852,2938,31.82,935
2007,143706,żuromiński,"Żuromin, gm.",14931,11519,46.09,5308
2007,143801,żyrardowski,"Żyrardów, m.",40434,33019,56.21,18556
2007,143802,żyrardowski,"Mszczonów, gm.",11296,8891,47.46,4219
2007,143803,żyrardowski,"Puszcza Mariańska, gm.",8125,6531,43.93,2869
2007,143804,żyrardowski,"Radziejowice, gm.",4624,3738,51.79,1936
2007,143805,żyrardowski,"Wiskitki, gm.",9416,7381,43.77,3231
2007,146101,Ostrołęka,"Ostrołęka, m.",54054,43036,55.26,23762
2007,146201,Płock,"Płock, m.",124394,102180,58.21,59439
2007,146301,Radom,"Radom, m.",222996,179876,58.70,105536
2007,146401,Siedlce,"Siedlce, m.",74458,60364,59.48,35889
2007,146502,Warszawa,Bemowo,102209,87403,77.27,67370
2007,146503,Warszawa,Białołęka,72858,60079,76.29,45813
2007,146504,Warszawa,Bielany,129409,110704,73.66,81464
2007,146505,Warszawa,Mokotów,212513,190259,74.54,141508
2007,146506,Warszawa,Ochota,81154,72471,73.75,53391
2007,146507,Warszawa,Praga-Południe,174936,152334,72.97,110992
2007,146508,Warszawa,Praga-Północ,68737,57726,63.91,36833
2007,146509,Warszawa,Rembertów,20713,17466,70.90,12365
2007,146510,Warszawa,Śródmieście,120499,109055,72.62,79069
2007,146511,Warszawa,Targówek,119560,100898,69.62,70159
2007,146512,Warszawa,Ursus,46041,38418,72.53,27829
2007,146513,Warszawa,Ursynów,130916,113044,79.74,89989
2007,146514,Warszawa,Wawer,61431,51188,72.84,37270
2007,146515,Warszawa,Wesoła,18625,15165,76.03,11526
2007,146516,Warszawa,Wilanów,14842,12586,78.48,9877
2007,146517,Warszawa,Włochy,35498,29976,72.10,21604
2007,146518,Warszawa,Wola,132392,116378,69.83,81191
2007,146519,Warszawa,Żoliborz,46866,41251,75.69,31169
2007,160101,brzeski,"Brzeg, m.",37716,31103,53.81,16732
2007,160102,brzeski,"Skarbimierz, gm.",7066,5318,49.92,2655
2007,160103,brzeski,"Grodków, gm.",19997,15705,42.88,6734
2007,160104,brzeski,"Lewin Brzeski, gm.",13450,10462,46.18,4828
2007,160105,brzeski,"Lubsza, gm.",8719,6979,43.85,3060
2007,160106,brzeski,"Olszanka, gm.",4962,3886,48.10,1869
2007,160201,głubczycki,"Baborów, gm.",6551,5245,34.95,1833
2007,160202,głubczycki,"Branice, gm.",7437,6074,38.80,2357
2007,160203,głubczycki,"Głubczyce, gm.",23856,19405,45.69,8865
2007,160204,głubczycki,"Kietrz, gm.",11652,9253,44.58,4120
2007,160301,kędzierzyńsko-kozielski,"Kędzierzyn-Koźle, m.",63862,51885,52.89,27442
2007,160302,kędzierzyńsko-kozielski,"Bierawa, gm.",7642,6353,37.86,2403
2007,160303,kędzierzyńsko-kozielski,"Cisek, gm.",6094,5000,33.84,1692
2007,160304,kędzierzyńsko-kozielski,"Pawłowiczki, gm.",8396,6822,32.59,2223
2007,160305,kędzierzyńsko-kozielski,"Polska Cerekiew, gm.",4609,3786,34.44,1304
2007,160306,kędzierzyńsko-kozielski,"Reńska Wieś, gm.",8369,6848,34.36,2351
2007,160401,kluczborski,"Byczyna, gm.",9807,7597,39.12,2972
2007,160402,kluczborski,"Kluczbork, gm.",37967,31124,46.58,14488
2007,160403,kluczborski,"Lasowice Wielkie, gm.",7189,5894,29.93,1764
2007,160404,kluczborski,"Wołczyn, gm.",14346,11164,42.15,4706
2007,160501,krapkowicki,"Gogolin, gm.",12489,10234,34.37,3516
2007,160502,krapkowicki,"Krapkowice, gm.",23935,19519,42.86,8364
2007,160503,krapkowicki,"Strzeleczki, gm.",7737,6244,32.50,2029
2007,160504,krapkowicki,"Walce, gm.",5757,4718,30.73,1448
2007,160505,krapkowicki,"Zdzieszowice, gm.",16851,13391,41.06,5496
2007,160601,namysłowski,"Domaszowice, gm.",3821,3004,51.43,1544
2007,160602,namysłowski,"Namysłów, gm.",25832,20842,50.82,10590
2007,160603,namysłowski,"Pokój, gm.",5472,4315,38.56,1664
2007,160604,namysłowski,"Świerczów, gm.",3691,2903,46.68,1355
2007,160605,namysłowski,"Wilków, gm.",4709,3616,42.23,1527
2007,160701,nyski,"Głuchołazy, gm.",25928,21256,45.04,9571
2007,160702,nyski,"Kamiennik, gm.",3760,2952,41.87,1236
2007,160703,nyski,"Korfantów, gm.",9763,7804,33.92,2647
2007,160704,nyski,"Łambinowice, gm.",7823,6168,40.99,2528
2007,160705,nyski,"Nysa, gm.",59266,49236,51.01,25103
2007,160706,nyski,"Otmuchów, gm.",14495,11611,45.63,5297
2007,160707,nyski,"Paczków, gm.",13664,10944,45.77,5008
2007,160708,nyski,"Pakosławice, gm.",3823,3031,41.21,1248
2007,160709,nyski,"Skoroszyce, gm.",6531,5068,39.25,1989
2007,160801,oleski,"Dobrodzień, gm.",10334,8352,32.99,2754
2007,160802,oleski,"Gorzów Śląski, gm.",7543,6078,35.39,2151
2007,160803,oleski,"Olesno, gm.",18340,14985,41.29,6187
2007,160804,oleski,"Praszka, gm.",14193,11636,48.87,5686
2007,160805,oleski,"Radłów, gm.",4517,3575,29.03,1038
2007,160806,oleski,"Rudniki, gm.",8500,6829,42.73,2918
2007,160807,oleski,"Zębowice, gm.",3960,3205,32.98,1057
2007,160901,opolski,"Chrząstowice, gm.",6379,5303,37.62,1994
2007,160902,opolski,"Dąbrowa, gm.",9435,7505,44.42,3333
2007,160903,opolski,"Dobrzeń Wielki, gm.",13674,11261,40.51,4559
2007,160904,opolski,"Komprachcice, gm.",10464,8784,41.72,3665
2007,160905,opolski,"Łubniany, gm.",9120,7495,36.60,2742
2007,160906,opolski,"Murów, gm.",5685,4676,33.73,1575
2007,160907,opolski,"Niemodlin, gm.",13588,10794,43.96,4744
2007,160908,opolski,"Ozimek, gm.",20487,17140,38.32,6568
2007,160909,opolski,"Popielów, gm.",8334,6771,36.39,2464
2007,160910,opolski,"Prószków, gm.",9534,7807,41.44,3232
2007,160911,opolski,"Tarnów Opolski, gm.",9626,7784,37.99,2957
2007,160912,opolski,"Tułowice, gm.",5362,4333,47.59,2062
2007,160913,opolski,"Turawa, gm.",9477,7775,36.44,2832
2007,161001,prudnicki,"Biała, gm.",11270,9193,34.69,3187
2007,161002,prudnicki,"Głogówek, gm.",13991,11226,36.68,4116
2007,161003,prudnicki,"Lubrza, gm.",4514,3589,45.39,1629
2007,161004,prudnicki,"Prudnik, gm.",29127,23478,48.87,11470
2007,161101,strzelecki,"Izbicko, gm.",5359,4367,37.35,1631
2007,161102,strzelecki,"Jemielnica, gm.",7194,5863,33.16,1943
2007,161103,strzelecki,"Kolonowskie, gm.",6197,5183,34.88,1808
2007,161104,strzelecki,"Leśnica, gm.",8347,6716,37.75,2535
2007,161105,strzelecki,"Strzelce Opolskie, gm.",32234,28015,42.58,11926
2007,161106,strzelecki,"Ujazd, gm.",6317,5016,39.87,2000
2007,161107,strzelecki,"Zawadzkie, gm.",12621,10371,36.23,3759
2007,166101,Opole,"Opole, m.",117399,99039,61.76,61113
2007,180103,bieszczadzki,"Czarna, gm.",2477,1872,40.81,764
2007,180105,bieszczadzki,"Lutowiska, gm.",2236,1735,44.21,767
2007,180108,bieszczadzki,"Ustrzyki Dolne, gm.",18215,14172,42.63,6041
2007,180201,brzozowski,"Brzozów, gm.",26772,20597,44.46,9154
2007,180202,brzozowski,"Domaradz, gm.",6216,4682,41.24,1931
2007,180203,brzozowski,"Dydnia, gm.",8475,6389,38.64,2469
2007,180204,brzozowski,"Haczów, gm.",9357,7197,42.71,3073
2007,180205,brzozowski,"Jasienica Rosielna, gm.",7517,5551,54.98,3052
2007,180206,brzozowski,"Nozdrzec, gm.",8779,6799,41.93,2851
2007,180301,dębicki,"Dębica, m.",47432,38478,57.40,22067
2007,180302,dębicki,"Brzostek, gm.",13248,9895,44.38,4390
2007,180303,dębicki,"Czarna, gm.",12631,9566,49.85,4769
2007,180304,dębicki,"Dębica, gm.",24597,18327,49.48,9069
2007,180305,dębicki,"Jodłowa, gm.",5543,4262,37.10,1581
2007,180306,dębicki,"Pilzno, gm.",17576,13210,49.79,6576
2007,180307,dębicki,"Żyraków, gm.",13430,10197,50.17,5116
2007,180401,jarosławski,"Jarosław, m.",39920,32511,55.21,17945
2007,180402,jarosławski,"Radymno, m.",5635,4357,52.35,2271
2007,180403,jarosławski,"Chłopice, gm.",5744,4402,44.39,1954
2007,180404,jarosławski,"Jarosław, gm.",13001,9886,48.54,4799
2007,180405,jarosławski,"Laszki, gm.",7199,5385,48.93,2635
2007,180406,jarosławski,"Pawłosiów, gm.",8307,6344,52.77,3348
2007,180407,jarosławski,"Pruchnik, gm.",9797,7282,48.87,3549
2007,180408,jarosławski,"Radymno, gm.",11705,8769,46.90,4113
2007,180409,jarosławski,"Rokietnica, gm.",4537,3405,40.47,1378
2007,180410,jarosławski,"Roźwienica, gm.",6410,4756,48.82,2322
2007,180411,jarosławski,"Wiązownica, gm.",11509,8537,54.80,4678
2007,180501,jasielski,"Jasło, m.",37839,30449,53.55,16302
2007,180502,jasielski,"Brzyska, gm.",6384,4793,41.19,1974
2007,180503,jasielski,"Dębowiec, gm.",8577,6530,46.95,3065
2007,180504,jasielski,"Jasło, gm.",16286,12777,50.32,6429
2007,180505,jasielski,"Kołaczyce, gm.",9021,6765,44.97,3042
2007,180506,jasielski,"Krempna, gm.",2077,1586,38.46,610
2007,180507,jasielski,"Nowy Żmigród, gm.",9554,7342,48.98,3596
2007,180508,jasielski,"Osiek Jasielski, gm.",5381,4139,45.11,1866
2007,180509,jasielski,"Skołyszyn, gm.",12597,9592,46.63,4473
2007,180511,jasielski,"Tarnowiec, gm.",9292,7177,44.11,3166
2007,180601,kolbuszowski,"Cmolas, gm.",8043,5977,47.97,2867
2007,180602,kolbuszowski,"Kolbuszowa, gm.",24998,19355,50.44,9762
2007,180603,kolbuszowski,"Majdan Królewski, gm.",10050,7478,45.81,3425
2007,180604,kolbuszowski,"Niwiska, gm.",5910,4412,45.01,1986
2007,180605,kolbuszowski,"Raniżów, gm.",7243,5450,48.09,2620
2007,180606,kolbuszowski,"Dzikowiec, gm.",6616,4968,41.43,2058
2007,180701,krośnieński,"Chorkówka, gm.",13335,10172,45.09,4586
2007,180702,krośnieński,"Dukla, gm.",16980,13010,42.63,5546
2007,180703,krośnieński,"Iwonicz-Zdrój, gm.",10887,8671,55.20,4784
2007,180704,krośnieński,"Jedlicze, gm.",15353,12036,44.61,5368
2007,180705,krośnieński,"Korczyna, gm.",10962,8442,49.64,4191
2007,180706,krośnieński,"Krościenko Wyżne, gm.",5324,3981,51.52,2050
2007,180707,krośnieński,"Miejsce Piastowe, gm.",13530,10385,51.62,5361
2007,180708,krośnieński,"Rymanów, gm.",15910,12787,51.17,6543
2007,180709,krośnieński,"Wojaszówka, gm.",7141,7139,39.67,2832
2007,180801,leżajski,"Leżajsk, m.",14560,11921,53.40,6362
2007,180802,leżajski,"Grodzisko Dolne, gm.",8315,6391,49.93,3191
2007,180803,leżajski,"Kuryłówka, gm.",5855,4416,48.01,2120
2007,180804,leżajski,"Leżajsk, gm.",19995,14879,45.96,6836
2007,180805,leżajski,"Nowa Sarzyna, gm.",22057,16638,50.78,8447
2007,180901,lubaczowski,"Lubaczów, m.",12662,10132,49.89,5055
2007,180902,lubaczowski,"Cieszanów, gm.",7928,5963,47.48,2830
2007,180903,lubaczowski,"Horyniec-Zdrój, gm.",5258,4127,44.15,1822
2007,180904,lubaczowski,"Lubaczów, gm.",9483,7092,41.05,2911
2007,180905,lubaczowski,"Narol, gm.",8823,6741,43.52,2934
2007,180906,lubaczowski,"Oleszyce, gm.",6792,5234,47.99,2512
2007,180907,lubaczowski,"Stary Dzików, gm.",4745,3614,43.05,1556
2007,180908,lubaczowski,"Wielkie Oczy, gm.",4029,3041,48.01,1460
2007,181001,łańcucki,"Łańcut, m.",17948,14415,59.73,8609
2007,181002,łańcucki,"Białobrzegi, gm.",8221,6183,47.66,2945
2007,181003,łańcucki,"Czarna, gm.",10949,8303,56.53,4694
2007,181004,łańcucki,"Łańcut, gm.",20565,15667,55.12,8625
2007,181005,łańcucki,"Markowa, gm.",6677,5050,46.51,2348
2007,181006,łańcucki,"Rakszawa, gm.",7304,5438,52.94,2879
2007,181007,łańcucki,"Żołynia, gm.",6770,5184,51.49,2663
2007,181101,mielecki,"Mielec, m.",62190,50011,56.45,28230
2007,181102,mielecki,"Borowa, gm.",5687,4282,48.55,2079
2007,181103,mielecki,"Czermin, gm.",6879,5114,41.94,2145
2007,181104,mielecki,"Gawłuszowice, gm.",2894,2215,49.21,1090
2007,181105,mielecki,"Mielec, gm.",12428,9398,49.23,4626
2007,181106,mielecki,"Padew Narodowa, gm.",5483,4248,49.41,2099
2007,181107,mielecki,"Przecław, gm.",11195,8352,45.85,3829
2007,181108,mielecki,"Radomyśl Wielki, gm.",13905,10193,42.89,4370
2007,181109,mielecki,"Tuszów Narodowy, gm.",7670,5833,52.73,3076
2007,181110,mielecki,"Wadowice Górne, gm.",7316,5377,46.27,2488
2007,181201,niżański,"Harasiuki, gm.",6463,4850,42.21,2047
2007,181202,niżański,"Jarocin, gm.",5494,4274,37.20,1590
2007,181203,niżański,"Jeżowe, gm.",10103,7368,48.24,3554
2007,181204,niżański,"Krzeszów, gm.",4324,3395,41.18,1397
2007,181205,niżański,"Nisko, gm.",22755,17870,45.73,8170
2007,181206,niżański,"Rudnik nad Sanem, gm.",10317,8124,42.89,3484
2007,181207,niżański,"Ulanów, gm.",8879,6867,39.96,2744
2007,181301,przemyski,"Bircza, gm.",6935,5222,44.01,2298
2007,181302,przemyski,"Dubiecko, gm.",9950,7519,40.43,3040
2007,181303,przemyski,"Fredropol, gm.",5612,4248,39.92,1695
2007,181304,przemyski,"Krasiczyn, gm.",4900,3753,43.83,1645
2007,181305,przemyski,"Krzywcza, gm.",5094,3820,40.29,1539
2007,181306,przemyski,"Medyka, gm.",6286,5034,50.18,2523
2007,181307,przemyski,"Orły, gm.",8606,6417,48.67,3123
2007,181308,przemyski,"Przemyśl, gm.",9561,7338,48.56,3563
2007,181309,przemyski,"Stubno, gm.",4169,3126,37.46,1171
2007,181310,przemyski,"Żurawica, gm.",12619,9788,55.89,5471
2007,181401,przeworski,"Przeworsk, m.",16257,13046,55.58,7250
2007,181402,przeworski,"Adamówka, gm.",4346,3215,44.91,1444
2007,181403,przeworski,"Gać, gm.",4629,3582,46.51,1666
2007,181404,przeworski,"Jawornik Polski, gm.",4883,3824,40.01,1530
2007,181405,przeworski,"Kańczuga, gm.",12886,10002,39.02,3902
2007,181406,przeworski,"Przeworsk, gm.",14722,11277,49.84,5620
2007,181407,przeworski,"Sieniawa, gm.",7217,5317,47.94,2549
2007,181408,przeworski,"Tryńcza, gm.",8356,6212,45.88,2850
2007,181409,przeworski,"Zarzecze, gm.",7228,5491,46.29,2542
2007,181501,ropczycko-sędziszowski,"Iwierzyce, gm.",7458,5643,53.09,2996
2007,181502,ropczycko-sędziszowski,"Ostrów, gm.",6997,5218,42.62,2224
2007,181503,ropczycko-sędziszowski,"Ropczyce, gm.",26568,20160,52.35,10550
2007,181504,ropczycko-sędziszowski,"Sędziszów Małopolski, gm.",23168,17631,55.01,9697
2007,181505,ropczycko-sędziszowski,"Wielopole Skrzyńskie, gm.",8545,6340,45.65,2891
2007,181601,rzeszowski,"Dynów, m.",6290,4881,49.78,2430
2007,181602,rzeszowski,"Błażowa, gm.",10778,8337,50.98,4248
2007,181603,rzeszowski,"Boguchwała, gm.",21398,16712,58.80,9825
2007,181604,rzeszowski,"Chmielnik, gm.",6418,4879,52.41,2555
2007,181605,rzeszowski,"Dynów, gm.",7356,5583,39.75,2218
2007,181606,rzeszowski,"Głogów Małopolski, gm.",18443,14027,57.33,8040
2007,181607,rzeszowski,"Hyżne, gm.",6892,5225,56.08,2930
2007,181608,rzeszowski,"Kamień, gm.",7085,5239,49.28,2579
2007,181609,rzeszowski,"Krasne, gm.",9762,7540,58.00,4373
2007,181610,rzeszowski,"Lubenia, gm.",6468,5102,51.31,2616
2007,181611,rzeszowski,"Sokołów Małopolski, gm.",16688,12596,52.87,6655
2007,181612,rzeszowski,"Świlcza, gm.",16789,12978,55.59,7213
2007,181613,rzeszowski,"Trzebownisko, gm.",18929,14302,57.27,8190
2007,181614,rzeszowski,"Tyczyn, gm.",16236,12388,56.12,6946
2007,181701,sanocki,"Sanok, m.",39882,32542,51.64,16801
2007,181702,sanocki,"Besko, gm.",4387,3333,38.37,1279
2007,181703,sanocki,"Bukowsko, gm.",5387,4022,45.70,1838
2007,181704,sanocki,"Komańcza, gm.",5336,4752,37.42,1778
2007,181705,sanocki,"Sanok, gm.",17208,13199,41.94,5534
2007,181706,sanocki,"Tyrawa Wołoska, gm.",2033,1476,32.45,479
2007,181707,sanocki,"Zagórz, gm.",13029,10071,42.00,4227
2007,181708,sanocki,"Zarszyn, gm.",9304,7115,42.59,3030
2007,181801,stalowowolski,"Stalowa Wola, m.",66627,53803,51.65,27782
2007,181802,stalowowolski,"Bojanów, gm.",7285,5352,44.62,2388
2007,181803,stalowowolski,"Pysznica, gm.",9682,7417,43.67,3230
2007,181804,stalowowolski,"Radomyśl nad Sanem, gm.",7566,5788,38.75,2243
2007,181805,stalowowolski,"Zaklików, gm.",8767,6778,41.41,2807
2007,181806,stalowowolski,"Zaleszany, gm.",10847,8433,43.76,3690
2007,181901,strzyżowski,"Czudec, gm.",11778,8992,52.28,4699
2007,181902,strzyżowski,"Frysztak, gm.",10785,8068,43.94,3543
2007,181903,strzyżowski,"Niebylec, gm.",10810,8180,48.12,3936
2007,181904,strzyżowski,"Strzyżów, gm.",20924,16501,45.66,7534
2007,181905,strzyżowski,"Wiśniowa, gm.",8612,6525,44.12,2879
2007,182001,tarnobrzeski,"Baranów Sandomierski, gm.",12295,9486,52.40,4970
