year,elections,teryt_code,powiat,gmina,surname,names,n_votes,percentage
2011,senat,062005,zamojski,Gmina Łabunie,Gontarz,Tadeusz,61,"2,72"
2011,senat,062005,zamojski,Gmina Łabunie,Miarowska,Gertruda Gabriela,82,"3,66"
2011,senat,062005,zamojski,Gmina Łabunie,Rękas,Anna Katarzyna,44,"1,97"
2011,senat,062005,zamojski,Gmina Łabunie,Sendecka,Maria,85,"3,80"
2011,senat,062006,zamojski,Gmina Miączyn,Bratkowski,Arkadiusz Tomasz,1 010,"57,95"
2011,senat,062006,zamojski,Gmina Miączyn,Chróścikowski,Jerzy Mieczysław,420,"24,10"
2011,senat,062006,zamojski,Gmina Miączyn,Chrzanowski,Kazimierz,58,"3,33"
2011,senat,062006,zamojski,Gmina Miączyn,Godzisz,Ireneusz Mirosław,78,"4,48"
2011,senat,062006,zamojski,Gmina Miączyn,Gontarz,Tadeusz,43,"2,47"
2011,senat,062006,zamojski,Gmina Miączyn,Miarowska,Gertruda Gabriela,70,"4,02"
2011,senat,062006,zamojski,Gmina Miączyn,Rękas,Anna Katarzyna,11,"0,63"
2011,senat,062006,zamojski,Gmina Miączyn,Sendecka,Maria,53,"3,04"
2011,senat,062007,zamojski,Gmina Nielisz,Bratkowski,Arkadiusz Tomasz,361,"21,76"
2011,senat,062007,zamojski,Gmina Nielisz,Chróścikowski,Jerzy Mieczysław,545,"32,85"
2011,senat,062007,zamojski,Gmina Nielisz,Chrzanowski,Kazimierz,63,"3,80"
2011,senat,062007,zamojski,Gmina Nielisz,Godzisz,Ireneusz Mirosław,122,"7,35"
2011,senat,062007,zamojski,Gmina Nielisz,Gontarz,Tadeusz,56,"3,38"
2011,senat,062007,zamojski,Gmina Nielisz,Miarowska,Gertruda Gabriela,444,"26,76"
2011,senat,062007,zamojski,Gmina Nielisz,Rękas,Anna Katarzyna,42,"2,53"
2011,senat,062007,zamojski,Gmina Nielisz,Sendecka,Maria,26,"1,57"
2011,senat,062008,zamojski,Gmina Radecznica,Bratkowski,Arkadiusz Tomasz,716,"35,52"
2011,senat,062008,zamojski,Gmina Radecznica,Chróścikowski,Jerzy Mieczysław,868,"43,06"
2011,senat,062008,zamojski,Gmina Radecznica,Chrzanowski,Kazimierz,35,"1,74"
2011,senat,062008,zamojski,Gmina Radecznica,Godzisz,Ireneusz Mirosław,172,"8,53"
2011,senat,062008,zamojski,Gmina Radecznica,Gontarz,Tadeusz,63,"3,13"
2011,senat,062008,zamojski,Gmina Radecznica,Miarowska,Gertruda Gabriela,88,"4,37"
2011,senat,062008,zamojski,Gmina Radecznica,Rękas,Anna Katarzyna,40,"1,98"
2011,senat,062008,zamojski,Gmina Radecznica,Sendecka,Maria,34,"1,69"
2011,senat,062009,zamojski,Gmina Sitno,Bratkowski,Arkadiusz Tomasz,525,"23,63"
2011,senat,062009,zamojski,Gmina Sitno,Chróścikowski,Jerzy Mieczysław,1 132,"50,95"
2011,senat,062009,zamojski,Gmina Sitno,Chrzanowski,Kazimierz,101,"4,55"
2011,senat,062009,zamojski,Gmina Sitno,Godzisz,Ireneusz Mirosław,206,"9,27"
2011,senat,062009,zamojski,Gmina Sitno,Gontarz,Tadeusz,56,"2,52"
2011,senat,062009,zamojski,Gmina Sitno,Miarowska,Gertruda Gabriela,105,"4,73"
2011,senat,062009,zamojski,Gmina Sitno,Rękas,Anna Katarzyna,37,"1,67"
2011,senat,062009,zamojski,Gmina Sitno,Sendecka,Maria,60,"2,70"
2011,senat,062010,zamojski,Gmina Skierbieszów,Bratkowski,Arkadiusz Tomasz,334,"18,84"
2011,senat,062010,zamojski,Gmina Skierbieszów,Chróścikowski,Jerzy Mieczysław,926,"52,23"
2011,senat,062010,zamojski,Gmina Skierbieszów,Chrzanowski,Kazimierz,82,"4,62"
2011,senat,062010,zamojski,Gmina Skierbieszów,Godzisz,Ireneusz Mirosław,200,"11,28"
2011,senat,062010,zamojski,Gmina Skierbieszów,Gontarz,Tadeusz,51,"2,88"
2011,senat,062010,zamojski,Gmina Skierbieszów,Miarowska,Gertruda Gabriela,89,"5,02"
2011,senat,062010,zamojski,Gmina Skierbieszów,Rękas,Anna Katarzyna,48,"2,71"
2011,senat,062010,zamojski,Gmina Skierbieszów,Sendecka,Maria,43,"2,43"
2011,senat,062011,zamojski,Gmina Stary Zamość,Bratkowski,Arkadiusz Tomasz,402,"21,85"
2011,senat,062011,zamojski,Gmina Stary Zamość,Chróścikowski,Jerzy Mieczysław,882,"47,93"
2011,senat,062011,zamojski,Gmina Stary Zamość,Chrzanowski,Kazimierz,90,"4,89"
2011,senat,062011,zamojski,Gmina Stary Zamość,Godzisz,Ireneusz Mirosław,204,"11,09"
2011,senat,062011,zamojski,Gmina Stary Zamość,Gontarz,Tadeusz,38,"2,07"
2011,senat,062011,zamojski,Gmina Stary Zamość,Miarowska,Gertruda Gabriela,121,"6,58"
2011,senat,062011,zamojski,Gmina Stary Zamość,Rękas,Anna Katarzyna,51,"2,77"
2011,senat,062011,zamojski,Gmina Stary Zamość,Sendecka,Maria,52,"2,83"
2011,senat,062012,zamojski,Gmina Sułów,Bratkowski,Arkadiusz Tomasz,291,"22,20"
2011,senat,062012,zamojski,Gmina Sułów,Chróścikowski,Jerzy Mieczysław,537,"40,96"
2011,senat,062012,zamojski,Gmina Sułów,Chrzanowski,Kazimierz,45,"3,43"
2011,senat,062012,zamojski,Gmina Sułów,Godzisz,Ireneusz Mirosław,208,"15,87"
2011,senat,062012,zamojski,Gmina Sułów,Gontarz,Tadeusz,42,"3,20"
2011,senat,062012,zamojski,Gmina Sułów,Miarowska,Gertruda Gabriela,133,"10,14"
2011,senat,062012,zamojski,Gmina Sułów,Rękas,Anna Katarzyna,32,"2,44"
2011,senat,062012,zamojski,Gmina Sułów,Sendecka,Maria,23,"1,75"
2011,senat,062013,zamojski,Gmina Szczebrzeszyn,Bratkowski,Arkadiusz Tomasz,796,"21,84"
2011,senat,062013,zamojski,Gmina Szczebrzeszyn,Chróścikowski,Jerzy Mieczysław,1 384,"37,98"
2011,senat,062013,zamojski,Gmina Szczebrzeszyn,Chrzanowski,Kazimierz,142,"3,90"
2011,senat,062013,zamojski,Gmina Szczebrzeszyn,Godzisz,Ireneusz Mirosław,774,"21,24"
2011,senat,062013,zamojski,Gmina Szczebrzeszyn,Gontarz,Tadeusz,124,"3,40"
2011,senat,062013,zamojski,Gmina Szczebrzeszyn,Miarowska,Gertruda Gabriela,224,"6,15"
2011,senat,062013,zamojski,Gmina Szczebrzeszyn,Rękas,Anna Katarzyna,74,"2,03"
2011,senat,062013,zamojski,Gmina Szczebrzeszyn,Sendecka,Maria,126,"3,46"
2011,senat,062014,zamojski,Gmina Zamość,Bratkowski,Arkadiusz Tomasz,1 468,"19,81"
2011,senat,062014,zamojski,Gmina Zamość,Chróścikowski,Jerzy Mieczysław,3 197,"43,14"
2011,senat,062014,zamojski,Gmina Zamość,Chrzanowski,Kazimierz,503,"6,79"
2011,senat,062014,zamojski,Gmina Zamość,Godzisz,Ireneusz Mirosław,1 247,"16,83"
2011,senat,062014,zamojski,Gmina Zamość,Gontarz,Tadeusz,188,"2,54"
2011,senat,062014,zamojski,Gmina Zamość,Miarowska,Gertruda Gabriela,443,"5,98"
2011,senat,062014,zamojski,Gmina Zamość,Rękas,Anna Katarzyna,156,"2,11"
2011,senat,062014,zamojski,Gmina Zamość,Sendecka,Maria,208,"2,81"
2011,senat,062015,zamojski,Gmina Zwierzyniec,Bratkowski,Arkadiusz Tomasz,454,"21,80"
2011,senat,062015,zamojski,Gmina Zwierzyniec,Chróścikowski,Jerzy Mieczysław,683,"32,79"
2011,senat,062015,zamojski,Gmina Zwierzyniec,Chrzanowski,Kazimierz,78,"3,74"
2011,senat,062015,zamojski,Gmina Zwierzyniec,Godzisz,Ireneusz Mirosław,535,"25,68"
2011,senat,062015,zamojski,Gmina Zwierzyniec,Gontarz,Tadeusz,59,"2,83"
2011,senat,062015,zamojski,Gmina Zwierzyniec,Miarowska,Gertruda Gabriela,153,"7,35"
2011,senat,062015,zamojski,Gmina Zwierzyniec,Rękas,Anna Katarzyna,53,"2,54"
2011,senat,062015,zamojski,Gmina Zwierzyniec,Sendecka,Maria,68,"3,26"
2011,senat,066101,Biała Podlaska,Miasto Biała Podlaska,Bergier,Józef,7 495,"31,30"
2011,senat,066101,Biała Podlaska,Miasto Biała Podlaska,Bierecki,Grzegorz Michał,6 947,"29,01"
2011,senat,066101,Biała Podlaska,Miasto Biała Podlaska,Haidar,Riad,7 549,"31,53"
2011,senat,066101,Biała Podlaska,Miasto Biała Podlaska,Litwiniuk,Przemysław,1 444,"6,03"
2011,senat,066101,Biała Podlaska,Miasto Biała Podlaska,Śledź,Stefan,508,"2,12"
2011,senat,066201,Chełm,Miasto Chełm,Bartnik,Łukasz,418,"1,56"
2011,senat,066201,Chełm,Miasto Chełm,Cichosz,Lucjan,4 950,"18,44"
2011,senat,066201,Chełm,Miasto Chełm,Gołoś,Michał Reoland,1 587,"5,91"
2011,senat,066201,Chełm,Miasto Chełm,Grabczuk,Krzysztof,8 427,"31,38"
2011,senat,066201,Chełm,Miasto Chełm,Zając,Józef,11 469,"42,71"
2011,senat,066301,Lublin,Miasto Lublin,Cioch,Henryk,52 961,"34,18"
2011,senat,066301,Lublin,Miasto Lublin,Gilewski,Artur Jacek,5 247,"3,39"
2011,senat,066301,Lublin,Miasto Lublin,Jedlina,Dariusz Marek,14 331,"9,25"
2011,senat,066301,Lublin,Miasto Lublin,Policzkiewicz,Paweł Jerzy,14 913,"9,62"
2011,senat,066301,Lublin,Miasto Lublin,Sierakowska,Izabella Antonina,50 931,"32,87"
2011,senat,066301,Lublin,Miasto Lublin,Wiater,Jan,16 575,"10,70"
2011,senat,066401,Zamość,Miasto Zamość,Bratkowski,Arkadiusz Tomasz,3 009,"11,84"
2011,senat,066401,Zamość,Miasto Zamość,Chróścikowski,Jerzy Mieczysław,8 574,"33,74"
2011,senat,066401,Zamość,Miasto Zamość,Chrzanowski,Kazimierz,2 829,"11,13"
2011,senat,066401,Zamość,Miasto Zamość,Godzisz,Ireneusz Mirosław,6 804,"26,77"
2011,senat,066401,Zamość,Miasto Zamość,Gontarz,Tadeusz,397,"1,56"
2011,senat,066401,Zamość,Miasto Zamość,Miarowska,Gertruda Gabriela,2 251,"8,86"
2011,senat,066401,Zamość,Miasto Zamość,Rękas,Anna Katarzyna,636,"2,50"
2011,senat,066401,Zamość,Miasto Zamość,Sendecka,Maria,915,"3,60"
2011,senat,080101,gorzowski,Miasto Kostrzyn nad Odrą,Hatka,Helena,2 820,"47,87"
2011,senat,080101,gorzowski,Miasto Kostrzyn nad Odrą,Komarnicki,Władysław,1 165,"19,78"
2011,senat,080101,gorzowski,Miasto Kostrzyn nad Odrą,Leszczyński,Paweł Adrian,591,"10,03"
2011,senat,080101,gorzowski,Miasto Kostrzyn nad Odrą,Surmacz,Marek Tomasz,1 023,"17,37"
2011,senat,080101,gorzowski,Miasto Kostrzyn nad Odrą,Świrepo,Jan,292,"4,96"
2011,senat,080102,gorzowski,Gmina Bogdaniec,Hatka,Helena,568,"27,01"
2011,senat,080102,gorzowski,Gmina Bogdaniec,Komarnicki,Władysław,868,"41,27"
2011,senat,080102,gorzowski,Gmina Bogdaniec,Leszczyński,Paweł Adrian,174,"8,27"
2011,senat,080102,gorzowski,Gmina Bogdaniec,Surmacz,Marek Tomasz,348,"16,55"
2011,senat,080102,gorzowski,Gmina Bogdaniec,Świrepo,Jan,145,"6,89"
2011,senat,080103,gorzowski,Gmina Deszczno,Hatka,Helena,653,"24,56"
2011,senat,080103,gorzowski,Gmina Deszczno,Komarnicki,Władysław,1 112,"41,82"
2011,senat,080103,gorzowski,Gmina Deszczno,Leszczyński,Paweł Adrian,222,"8,35"
2011,senat,080103,gorzowski,Gmina Deszczno,Surmacz,Marek Tomasz,501,"18,84"
2011,senat,080103,gorzowski,Gmina Deszczno,Świrepo,Jan,171,"6,43"
2011,senat,080104,gorzowski,Gmina Kłodawa,Hatka,Helena,852,"28,60"
2011,senat,080104,gorzowski,Gmina Kłodawa,Komarnicki,Władysław,1 157,"38,84"
2011,senat,080104,gorzowski,Gmina Kłodawa,Leszczyński,Paweł Adrian,209,"7,02"
2011,senat,080104,gorzowski,Gmina Kłodawa,Surmacz,Marek Tomasz,441,"14,80"
2011,senat,080104,gorzowski,Gmina Kłodawa,Świrepo,Jan,320,"10,74"
2011,senat,080105,gorzowski,Gmina Lubiszyn,Hatka,Helena,551,"30,46"
2011,senat,080105,gorzowski,Gmina Lubiszyn,Komarnicki,Władysław,665,"36,76"
2011,senat,080105,gorzowski,Gmina Lubiszyn,Leszczyński,Paweł Adrian,183,"10,12"
2011,senat,080105,gorzowski,Gmina Lubiszyn,Surmacz,Marek Tomasz,233,"12,88"
2011,senat,080105,gorzowski,Gmina Lubiszyn,Świrepo,Jan,177,"9,78"
2011,senat,080106,gorzowski,Gmina Santok,Hatka,Helena,922,"38,99"
2011,senat,080106,gorzowski,Gmina Santok,Komarnicki,Władysław,737,"31,16"
2011,senat,080106,gorzowski,Gmina Santok,Leszczyński,Paweł Adrian,180,"7,61"
2011,senat,080106,gorzowski,Gmina Santok,Surmacz,Marek Tomasz,348,"14,71"
2011,senat,080106,gorzowski,Gmina Santok,Świrepo,Jan,178,"7,53"
2011,senat,080107,gorzowski,Gmina Witnica,Hatka,Helena,990,"27,36"
2011,senat,080107,gorzowski,Gmina Witnica,Komarnicki,Władysław,1 402,"38,75"
2011,senat,080107,gorzowski,Gmina Witnica,Leszczyński,Paweł Adrian,245,"6,77"
2011,senat,080107,gorzowski,Gmina Witnica,Surmacz,Marek Tomasz,635,"17,55"
2011,senat,080107,gorzowski,Gmina Witnica,Świrepo,Jan,346,"9,56"
2011,senat,080201,krośnieński,Miasto Gubin,Barczak,Piotr,909,"16,45"
2011,senat,080201,krośnieński,Miasto Gubin,Fiedorowicz,Czesław,2 065,"37,37"
2011,senat,080201,krośnieński,Miasto Gubin,Iwan,Stanisław Antoni,2 024,"36,63"
2011,senat,080201,krośnieński,Miasto Gubin,Radkiewicz,Krzysztof Leopold,528,"9,55"
2011,senat,080202,krośnieński,Gmina Bobrowice,Barczak,Piotr,244,"26,81"
2011,senat,080202,krośnieński,Gmina Bobrowice,Fiedorowicz,Czesław,239,"26,26"
2011,senat,080202,krośnieński,Gmina Bobrowice,Iwan,Stanisław Antoni,334,"36,70"
2011,senat,080202,krośnieński,Gmina Bobrowice,Radkiewicz,Krzysztof Leopold,93,"10,22"
2011,senat,080203,krośnieński,Gmina Bytnica,Barczak,Piotr,205,"34,57"
2011,senat,080203,krośnieński,Gmina Bytnica,Fiedorowicz,Czesław,127,"21,42"
2011,senat,080203,krośnieński,Gmina Bytnica,Iwan,Stanisław Antoni,211,"35,58"
2011,senat,080203,krośnieński,Gmina Bytnica,Radkiewicz,Krzysztof Leopold,50,"8,43"
2011,senat,080204,krośnieński,Gmina Dąbie,Barczak,Piotr,304,"23,75"
2011,senat,080204,krośnieński,Gmina Dąbie,Fiedorowicz,Czesław,337,"26,33"
2011,senat,080204,krośnieński,Gmina Dąbie,Iwan,Stanisław Antoni,517,"40,39"
2011,senat,080204,krośnieński,Gmina Dąbie,Radkiewicz,Krzysztof Leopold,122,"9,53"
2011,senat,080205,krośnieński,Gmina Gubin,Barczak,Piotr,378,"19,94"
2011,senat,080205,krośnieński,Gmina Gubin,Fiedorowicz,Czesław,752,"39,66"
2011,senat,080205,krośnieński,Gmina Gubin,Iwan,Stanisław Antoni,624,"32,91"
2011,senat,080205,krośnieński,Gmina Gubin,Radkiewicz,Krzysztof Leopold,142,"7,49"
2011,senat,080206,krośnieński,Gmina Krosno Odrzańskie,Barczak,Piotr,1 271,"20,74"
2011,senat,080206,krośnieński,Gmina Krosno Odrzańskie,Fiedorowicz,Czesław,1 505,"24,56"
2011,senat,080206,krośnieński,Gmina Krosno Odrzańskie,Iwan,Stanisław Antoni,2 616,"42,69"
2011,senat,080206,krośnieński,Gmina Krosno Odrzańskie,Radkiewicz,Krzysztof Leopold,736,"12,01"
2011,senat,080207,krośnieński,Gmina Maszewo,Barczak,Piotr,124,"22,88"
2011,senat,080207,krośnieński,Gmina Maszewo,Fiedorowicz,Czesław,151,"27,86"
2011,senat,080207,krośnieński,Gmina Maszewo,Iwan,Stanisław Antoni,205,"37,82"
2011,senat,080207,krośnieński,Gmina Maszewo,Radkiewicz,Krzysztof Leopold,62,"11,44"
2011,senat,080301,międzyrzecki,Gmina Bledzew,Hatka,Helena,366,"30,35"
2011,senat,080301,międzyrzecki,Gmina Bledzew,Komarnicki,Władysław,443,"36,73"
2011,senat,080301,międzyrzecki,Gmina Bledzew,Leszczyński,Paweł Adrian,102,"8,46"
2011,senat,080301,międzyrzecki,Gmina Bledzew,Surmacz,Marek Tomasz,149,"12,35"
2011,senat,080301,międzyrzecki,Gmina Bledzew,Świrepo,Jan,146,"12,11"
2011,senat,080302,międzyrzecki,Gmina Międzyrzecz,Hatka,Helena,4 034,"45,53"
2011,senat,080302,międzyrzecki,Gmina Międzyrzecz,Komarnicki,Władysław,1 632,"18,42"
2011,senat,080302,międzyrzecki,Gmina Międzyrzecz,Leszczyński,Paweł Adrian,1 001,"11,30"
2011,senat,080302,międzyrzecki,Gmina Międzyrzecz,Surmacz,Marek Tomasz,1 523,"17,19"
2011,senat,080302,międzyrzecki,Gmina Międzyrzecz,Świrepo,Jan,670,"7,56"
2011,senat,080303,międzyrzecki,Gmina Przytoczna,Hatka,Helena,622,"38,54"
2011,senat,080303,międzyrzecki,Gmina Przytoczna,Komarnicki,Władysław,436,"27,01"
2011,senat,080303,międzyrzecki,Gmina Przytoczna,Leszczyński,Paweł Adrian,152,"9,42"
2011,senat,080303,międzyrzecki,Gmina Przytoczna,Surmacz,Marek Tomasz,211,"13,07"
2011,senat,080303,międzyrzecki,Gmina Przytoczna,Świrepo,Jan,193,"11,96"
2011,senat,080304,międzyrzecki,Gmina Pszczew,Hatka,Helena,609,"46,88"
2011,senat,080304,międzyrzecki,Gmina Pszczew,Komarnicki,Władysław,143,"11,01"
2011,senat,080304,międzyrzecki,Gmina Pszczew,Leszczyński,Paweł Adrian,112,"8,62"
2011,senat,080304,międzyrzecki,Gmina Pszczew,Surmacz,Marek Tomasz,275,"21,17"
2011,senat,080304,międzyrzecki,Gmina Pszczew,Świrepo,Jan,160,"12,32"
2011,senat,080305,międzyrzecki,Gmina Skwierzyna,Hatka,Helena,1 667,"41,47"
2011,senat,080305,międzyrzecki,Gmina Skwierzyna,Komarnicki,Władysław,922,"22,94"
2011,senat,080305,międzyrzecki,Gmina Skwierzyna,Leszczyński,Paweł Adrian,461,"11,47"
2011,senat,080305,międzyrzecki,Gmina Skwierzyna,Surmacz,Marek Tomasz,645,"16,04"
2011,senat,080305,międzyrzecki,Gmina Skwierzyna,Świrepo,Jan,325,"8,08"
2011,senat,080306,międzyrzecki,Gmina Trzciel,Hatka,Helena,832,"45,14"
2011,senat,080306,międzyrzecki,Gmina Trzciel,Komarnicki,Władysław,216,"11,72"
2011,senat,080306,międzyrzecki,Gmina Trzciel,Leszczyński,Paweł Adrian,222,"12,05"
2011,senat,080306,międzyrzecki,Gmina Trzciel,Surmacz,Marek Tomasz,337,"18,29"
2011,senat,080306,międzyrzecki,Gmina Trzciel,Świrepo,Jan,236,"12,81"
2011,senat,080401,nowosolski,Miasto Nowa Sól,Brzeziński,Jacek Artur,1 430,"9,89"
2011,senat,080401,nowosolski,Miasto Nowa Sól,Dowhan,Robert,7 923,"54,82"
2011,senat,080401,nowosolski,Miasto Nowa Sól,Paluch,Robert Jarosław,3 222,"22,29"
2011,senat,080401,nowosolski,Miasto Nowa Sól,Pańtak,Kazimierz,1 877,"12,99"
2011,senat,080402,nowosolski,Gmina Bytom Odrzański,Brzeziński,Jacek Artur,223,"13,47"
2011,senat,080402,nowosolski,Gmina Bytom Odrzański,Dowhan,Robert,840,"50,76"
2011,senat,080402,nowosolski,Gmina Bytom Odrzański,Paluch,Robert Jarosław,371,"22,42"
2011,senat,080402,nowosolski,Gmina Bytom Odrzański,Pańtak,Kazimierz,221,"13,35"
2011,senat,080403,nowosolski,Gmina Kolsko,Brzeziński,Jacek Artur,154,"17,60"
2011,senat,080403,nowosolski,Gmina Kolsko,Dowhan,Robert,369,"42,17"
2011,senat,080403,nowosolski,Gmina Kolsko,Paluch,Robert Jarosław,240,"27,43"
2011,senat,080403,nowosolski,Gmina Kolsko,Pańtak,Kazimierz,112,"12,80"
2011,senat,080404,nowosolski,Gmina Kożuchów,Brzeziński,Jacek Artur,535,"11,41"
2011,senat,080404,nowosolski,Gmina Kożuchów,Dowhan,Robert,2 395,"51,09"
2011,senat,080404,nowosolski,Gmina Kożuchów,Paluch,Robert Jarosław,1 058,"22,57"
2011,senat,080404,nowosolski,Gmina Kożuchów,Pańtak,Kazimierz,700,"14,93"
2011,senat,080405,nowosolski,Gmina Nowa Sól,Brzeziński,Jacek Artur,285,"14,63"
2011,senat,080405,nowosolski,Gmina Nowa Sól,Dowhan,Robert,841,"43,17"
2011,senat,080405,nowosolski,Gmina Nowa Sól,Paluch,Robert Jarosław,613,"31,47"
2011,senat,080405,nowosolski,Gmina Nowa Sól,Pańtak,Kazimierz,209,"10,73"
2011,senat,080406,nowosolski,Gmina Nowe Miasteczko,Brzeziński,Jacek Artur,307,"18,59"
2011,senat,080406,nowosolski,Gmina Nowe Miasteczko,Dowhan,Robert,676,"40,94"
2011,senat,080406,nowosolski,Gmina Nowe Miasteczko,Paluch,Robert Jarosław,417,"25,26"
2011,senat,080406,nowosolski,Gmina Nowe Miasteczko,Pańtak,Kazimierz,251,"15,20"
2011,senat,080407,nowosolski,Gmina Otyń,Brzeziński,Jacek Artur,199,"10,95"
2011,senat,080407,nowosolski,Gmina Otyń,Dowhan,Robert,1 000,"55,04"
2011,senat,080407,nowosolski,Gmina Otyń,Paluch,Robert Jarosław,428,"23,56"
2011,senat,080407,nowosolski,Gmina Otyń,Pańtak,Kazimierz,190,"10,46"
2011,senat,080408,nowosolski,Gmina Siedlisko,Brzeziński,Jacek Artur,165,"17,97"
2011,senat,080408,nowosolski,Gmina Siedlisko,Dowhan,Robert,325,"35,40"
2011,senat,080408,nowosolski,Gmina Siedlisko,Paluch,Robert Jarosław,216,"23,53"
2011,senat,080408,nowosolski,Gmina Siedlisko,Pańtak,Kazimierz,212,"23,09"
2011,senat,080501,słubicki,Gmina Cybinka,Hatka,Helena,777,"47,44"
2011,senat,080501,słubicki,Gmina Cybinka,Komarnicki,Władysław,113,"6,90"
2011,senat,080501,słubicki,Gmina Cybinka,Leszczyński,Paweł Adrian,189,"11,54"
2011,senat,080501,słubicki,Gmina Cybinka,Surmacz,Marek Tomasz,323,"19,72"
2011,senat,080501,słubicki,Gmina Cybinka,Świrepo,Jan,236,"14,41"
2011,senat,080502,słubicki,Gmina Górzyca,Hatka,Helena,425,"38,99"
2011,senat,080502,słubicki,Gmina Górzyca,Komarnicki,Władysław,226,"20,73"
2011,senat,080502,słubicki,Gmina Górzyca,Leszczyński,Paweł Adrian,96,"8,81"
2011,senat,080502,słubicki,Gmina Górzyca,Surmacz,Marek Tomasz,233,"21,38"
2011,senat,080502,słubicki,Gmina Górzyca,Świrepo,Jan,110,"10,09"
2011,senat,080503,słubicki,Gmina Ośno Lubuskie,Hatka,Helena,911,"49,00"
2011,senat,080503,słubicki,Gmina Ośno Lubuskie,Komarnicki,Władysław,296,"15,92"
2011,senat,080503,słubicki,Gmina Ośno Lubuskie,Leszczyński,Paweł Adrian,179,"9,63"
2011,senat,080503,słubicki,Gmina Ośno Lubuskie,Surmacz,Marek Tomasz,289,"15,55"
2011,senat,080503,słubicki,Gmina Ośno Lubuskie,Świrepo,Jan,184,"9,90"
2011,senat,080504,słubicki,Gmina Rzepin,Hatka,Helena,1 483,"49,65"
2011,senat,080504,słubicki,Gmina Rzepin,Komarnicki,Władysław,335,"11,22"
2011,senat,080504,słubicki,Gmina Rzepin,Leszczyński,Paweł Adrian,370,"12,39"
2011,senat,080504,słubicki,Gmina Rzepin,Surmacz,Marek Tomasz,589,"19,72"
2011,senat,080504,słubicki,Gmina Rzepin,Świrepo,Jan,210,"7,03"
2011,senat,080505,słubicki,Gmina Słubice,Hatka,Helena,3 618,"52,76"
2011,senat,080505,słubicki,Gmina Słubice,Komarnicki,Władysław,837,"12,21"
2011,senat,080505,słubicki,Gmina Słubice,Leszczyński,Paweł Adrian,907,"13,23"
2011,senat,080505,słubicki,Gmina Słubice,Surmacz,Marek Tomasz,1 097,"16,00"
2011,senat,080505,słubicki,Gmina Słubice,Świrepo,Jan,398,"5,80"
2011,senat,080601,strzelecko-drezdenecki,Gmina Dobiegniew,Hatka,Helena,770,"40,94"
2011,senat,080601,strzelecko-drezdenecki,Gmina Dobiegniew,Komarnicki,Władysław,232,"12,33"
2011,senat,080601,strzelecko-drezdenecki,Gmina Dobiegniew,Leszczyński,Paweł Adrian,195,"10,37"
2011,senat,080601,strzelecko-drezdenecki,Gmina Dobiegniew,Surmacz,Marek Tomasz,318,"16,91"
2011,senat,080601,strzelecko-drezdenecki,Gmina Dobiegniew,Świrepo,Jan,366,"19,46"
2011,senat,080602,strzelecko-drezdenecki,Gmina Drezdenko,Hatka,Helena,2 370,"44,37"
2011,senat,080602,strzelecko-drezdenecki,Gmina Drezdenko,Komarnicki,Władysław,765,"14,32"
2011,senat,080602,strzelecko-drezdenecki,Gmina Drezdenko,Leszczyński,Paweł Adrian,494,"9,25"
2011,senat,080602,strzelecko-drezdenecki,Gmina Drezdenko,Surmacz,Marek Tomasz,1 003,"18,78"
2011,senat,080602,strzelecko-drezdenecki,Gmina Drezdenko,Świrepo,Jan,709,"13,27"
2011,senat,080603,strzelecko-drezdenecki,Gmina Stare Kurowo,Hatka,Helena,324,"26,87"
2011,senat,080603,strzelecko-drezdenecki,Gmina Stare Kurowo,Komarnicki,Władysław,140,"11,61"
2011,senat,080603,strzelecko-drezdenecki,Gmina Stare Kurowo,Leszczyński,Paweł Adrian,74,"6,14"
2011,senat,080603,strzelecko-drezdenecki,Gmina Stare Kurowo,Surmacz,Marek Tomasz,178,"14,76"
2011,senat,080603,strzelecko-drezdenecki,Gmina Stare Kurowo,Świrepo,Jan,490,"40,63"
2011,senat,080604,strzelecko-drezdenecki,Gmina Strzelce Krajeńskie,Hatka,Helena,1 581,"30,92"
2011,senat,080604,strzelecko-drezdenecki,Gmina Strzelce Krajeńskie,Komarnicki,Władysław,864,"16,89"
2011,senat,080604,strzelecko-drezdenecki,Gmina Strzelce Krajeńskie,Leszczyński,Paweł Adrian,420,"8,21"
2011,senat,080604,strzelecko-drezdenecki,Gmina Strzelce Krajeńskie,Surmacz,Marek Tomasz,537,"10,50"
2011,senat,080604,strzelecko-drezdenecki,Gmina Strzelce Krajeńskie,Świrepo,Jan,1 712,"33,48"
2011,senat,080605,strzelecko-drezdenecki,Gmina Zwierzyn,Hatka,Helena,335,"27,19"
2011,senat,080605,strzelecko-drezdenecki,Gmina Zwierzyn,Komarnicki,Władysław,251,"20,37"
2011,senat,080605,strzelecko-drezdenecki,Gmina Zwierzyn,Leszczyński,Paweł Adrian,96,"7,79"
2011,senat,080605,strzelecko-drezdenecki,Gmina Zwierzyn,Surmacz,Marek Tomasz,178,"14,45"
2011,senat,080605,strzelecko-drezdenecki,Gmina Zwierzyn,Świrepo,Jan,372,"30,19"
