year,elections,teryt_code,powiat,gmina,political_party,n_votes,percentage
2007,sejm,220406,gdański,"Pszczółki, gm.",Komitet Wyborczy Polska Partia Pracy,28,0.95
2007,sejm,220406,gdański,"Pszczółki, gm.",Komitet Wyborczy Liga Polskich Rodzin,35,1.19
2007,sejm,220406,gdański,"Pszczółki, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,851,28.82
2007,sejm,220406,gdański,"Pszczółki, gm.",Komitet Wyborczy Platforma Obywatelska RP,1500,50.80
2007,sejm,220406,gdański,"Pszczółki, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,245,8.30
2007,sejm,220406,gdański,"Pszczółki, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,39,1.32
2007,sejm,220406,gdański,"Pszczółki, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,255,8.64
2007,sejm,220407,gdański,"Suchy Dąb, gm.",Komitet Wyborczy Polska Partia Pracy,11,0.84
2007,sejm,220407,gdański,"Suchy Dąb, gm.",Komitet Wyborczy Liga Polskich Rodzin,9,0.69
2007,sejm,220407,gdański,"Suchy Dąb, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,176,13.42
2007,sejm,220407,gdański,"Suchy Dąb, gm.",Komitet Wyborczy Platforma Obywatelska RP,456,34.78
2007,sejm,220407,gdański,"Suchy Dąb, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,544,41.50
2007,sejm,220407,gdański,"Suchy Dąb, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,20,1.53
2007,sejm,220407,gdański,"Suchy Dąb, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,95,7.25
2007,sejm,220408,gdański,"Trąbki Wielkie, gm.",Komitet Wyborczy Polska Partia Pracy,49,1.60
2007,sejm,220408,gdański,"Trąbki Wielkie, gm.",Komitet Wyborczy Liga Polskich Rodzin,63,2.06
2007,sejm,220408,gdański,"Trąbki Wielkie, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,1008,32.89
2007,sejm,220408,gdański,"Trąbki Wielkie, gm.",Komitet Wyborczy Platforma Obywatelska RP,1357,44.27
2007,sejm,220408,gdański,"Trąbki Wielkie, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,212,6.92
2007,sejm,220408,gdański,"Trąbki Wielkie, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,47,1.53
2007,sejm,220408,gdański,"Trąbki Wielkie, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,329,10.73
2007,sejm,220501,kartuski,"Chmielno, gm.",Komitet Wyborczy Polska Partia Pracy,24,0.90
2007,sejm,220501,kartuski,"Chmielno, gm.",Komitet Wyborczy Liga Polskich Rodzin,22,0.83
2007,sejm,220501,kartuski,"Chmielno, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,815,30.73
2007,sejm,220501,kartuski,"Chmielno, gm.",Komitet Wyborczy Platforma Obywatelska RP,909,34.28
2007,sejm,220501,kartuski,"Chmielno, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,705,26.58
2007,sejm,220501,kartuski,"Chmielno, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,59,2.22
2007,sejm,220501,kartuski,"Chmielno, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,118,4.45
2007,sejm,220502,kartuski,"Kartuzy, gm.",Komitet Wyborczy Polska Partia Pracy,120,0.89
2007,sejm,220502,kartuski,"Kartuzy, gm.",Komitet Wyborczy Liga Polskich Rodzin,224,1.66
2007,sejm,220502,kartuski,"Kartuzy, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,4480,33.11
2007,sejm,220502,kartuski,"Kartuzy, gm.",Komitet Wyborczy Platforma Obywatelska RP,6725,49.70
2007,sejm,220502,kartuski,"Kartuzy, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,847,6.26
2007,sejm,220502,kartuski,"Kartuzy, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,206,1.52
2007,sejm,220502,kartuski,"Kartuzy, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,929,6.87
2007,sejm,220503,kartuski,"Przodkowo, gm.",Komitet Wyborczy Polska Partia Pracy,50,1.89
2007,sejm,220503,kartuski,"Przodkowo, gm.",Komitet Wyborczy Liga Polskich Rodzin,53,2.00
2007,sejm,220503,kartuski,"Przodkowo, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,1146,43.29
2007,sejm,220503,kartuski,"Przodkowo, gm.",Komitet Wyborczy Platforma Obywatelska RP,935,35.32
2007,sejm,220503,kartuski,"Przodkowo, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,205,7.74
2007,sejm,220503,kartuski,"Przodkowo, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,104,3.93
2007,sejm,220503,kartuski,"Przodkowo, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,154,5.82
2007,sejm,220504,kartuski,"Sierakowice, gm.",Komitet Wyborczy Polska Partia Pracy,68,1.01
2007,sejm,220504,kartuski,"Sierakowice, gm.",Komitet Wyborczy Liga Polskich Rodzin,149,2.22
2007,sejm,220504,kartuski,"Sierakowice, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,3172,47.20
2007,sejm,220504,kartuski,"Sierakowice, gm.",Komitet Wyborczy Platforma Obywatelska RP,2027,30.16
2007,sejm,220504,kartuski,"Sierakowice, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,723,10.76
2007,sejm,220504,kartuski,"Sierakowice, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,249,3.70
2007,sejm,220504,kartuski,"Sierakowice, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,333,4.95
2007,sejm,220505,kartuski,"Somonino, gm.",Komitet Wyborczy Polska Partia Pracy,26,0.81
2007,sejm,220505,kartuski,"Somonino, gm.",Komitet Wyborczy Liga Polskich Rodzin,48,1.49
2007,sejm,220505,kartuski,"Somonino, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,1111,34.59
2007,sejm,220505,kartuski,"Somonino, gm.",Komitet Wyborczy Platforma Obywatelska RP,1613,50.22
2007,sejm,220505,kartuski,"Somonino, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,171,5.32
2007,sejm,220505,kartuski,"Somonino, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,76,2.37
2007,sejm,220505,kartuski,"Somonino, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,167,5.20
2007,sejm,220506,kartuski,"Stężyca, gm.",Komitet Wyborczy Polska Partia Pracy,50,1.46
2007,sejm,220506,kartuski,"Stężyca, gm.",Komitet Wyborczy Liga Polskich Rodzin,62,1.81
2007,sejm,220506,kartuski,"Stężyca, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,1381,40.22
2007,sejm,220506,kartuski,"Stężyca, gm.",Komitet Wyborczy Platforma Obywatelska RP,1257,36.60
2007,sejm,220506,kartuski,"Stężyca, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,429,12.49
2007,sejm,220506,kartuski,"Stężyca, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,89,2.59
2007,sejm,220506,kartuski,"Stężyca, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,166,4.83
2007,sejm,220507,kartuski,"Sulęczyno, gm.",Komitet Wyborczy Polska Partia Pracy,18,0.92
2007,sejm,220507,kartuski,"Sulęczyno, gm.",Komitet Wyborczy Liga Polskich Rodzin,38,1.94
2007,sejm,220507,kartuski,"Sulęczyno, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,771,39.44
2007,sejm,220507,kartuski,"Sulęczyno, gm.",Komitet Wyborczy Platforma Obywatelska RP,696,35.60
2007,sejm,220507,kartuski,"Sulęczyno, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,192,9.82
2007,sejm,220507,kartuski,"Sulęczyno, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,96,4.91
2007,sejm,220507,kartuski,"Sulęczyno, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,144,7.37
2007,sejm,220508,kartuski,"Żukowo, gm.",Komitet Wyborczy Polska Partia Pracy,88,0.82
2007,sejm,220508,kartuski,"Żukowo, gm.",Komitet Wyborczy Liga Polskich Rodzin,332,3.08
2007,sejm,220508,kartuski,"Żukowo, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,3479,32.33
2007,sejm,220508,kartuski,"Żukowo, gm.",Komitet Wyborczy Platforma Obywatelska RP,5612,52.15
2007,sejm,220508,kartuski,"Żukowo, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,521,4.84
2007,sejm,220508,kartuski,"Żukowo, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,146,1.36
2007,sejm,220508,kartuski,"Żukowo, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,584,5.43
2007,sejm,220601,kościerski,"Kościerzyna, m.",Komitet Wyborczy Polska Partia Pracy,57,0.56
2007,sejm,220601,kościerski,"Kościerzyna, m.",Komitet Wyborczy Liga Polskich Rodzin,82,0.80
2007,sejm,220601,kościerski,"Kościerzyna, m.",Komitet Wyborczy Prawo i Sprawiedliwość,2959,28.90
2007,sejm,220601,kościerski,"Kościerzyna, m.",Komitet Wyborczy Platforma Obywatelska RP,6002,58.62
2007,sejm,220601,kościerski,"Kościerzyna, m.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,220,2.15
2007,sejm,220601,kościerski,"Kościerzyna, m.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,77,0.75
2007,sejm,220601,kościerski,"Kościerzyna, m.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,841,8.21
2007,sejm,220602,kościerski,"Dziemiany, gm.",Komitet Wyborczy Polska Partia Pracy,16,1.01
2007,sejm,220602,kościerski,"Dziemiany, gm.",Komitet Wyborczy Liga Polskich Rodzin,23,1.45
2007,sejm,220602,kościerski,"Dziemiany, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,718,45.27
2007,sejm,220602,kościerski,"Dziemiany, gm.",Komitet Wyborczy Platforma Obywatelska RP,527,33.23
2007,sejm,220602,kościerski,"Dziemiany, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,139,8.76
2007,sejm,220602,kościerski,"Dziemiany, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,49,3.09
2007,sejm,220602,kościerski,"Dziemiany, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,114,7.19
2007,sejm,220603,kościerski,"Karsin, gm.",Komitet Wyborczy Polska Partia Pracy,45,1.92
2007,sejm,220603,kościerski,"Karsin, gm.",Komitet Wyborczy Liga Polskich Rodzin,39,1.67
2007,sejm,220603,kościerski,"Karsin, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,770,32.93
2007,sejm,220603,kościerski,"Karsin, gm.",Komitet Wyborczy Platforma Obywatelska RP,954,40.80
2007,sejm,220603,kościerski,"Karsin, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,264,11.29
2007,sejm,220603,kościerski,"Karsin, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,80,3.42
2007,sejm,220603,kościerski,"Karsin, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,186,7.96
2007,sejm,220604,kościerski,"Kościerzyna, gm.",Komitet Wyborczy Polska Partia Pracy,67,1.30
2007,sejm,220604,kościerski,"Kościerzyna, gm.",Komitet Wyborczy Liga Polskich Rodzin,73,1.42
2007,sejm,220604,kościerski,"Kościerzyna, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,1930,37.41
2007,sejm,220604,kościerski,"Kościerzyna, gm.",Komitet Wyborczy Platforma Obywatelska RP,2215,42.93
2007,sejm,220604,kościerski,"Kościerzyna, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,299,5.80
2007,sejm,220604,kościerski,"Kościerzyna, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,151,2.93
2007,sejm,220604,kościerski,"Kościerzyna, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,424,8.22
2007,sejm,220605,kościerski,"Liniewo, gm.",Komitet Wyborczy Polska Partia Pracy,21,1.22
2007,sejm,220605,kościerski,"Liniewo, gm.",Komitet Wyborczy Liga Polskich Rodzin,31,1.80
2007,sejm,220605,kościerski,"Liniewo, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,570,33.02
2007,sejm,220605,kościerski,"Liniewo, gm.",Komitet Wyborczy Platforma Obywatelska RP,638,36.96
2007,sejm,220605,kościerski,"Liniewo, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,210,12.17
2007,sejm,220605,kościerski,"Liniewo, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,140,8.11
2007,sejm,220605,kościerski,"Liniewo, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,116,6.72
2007,sejm,220606,kościerski,"Lipusz, gm.",Komitet Wyborczy Polska Partia Pracy,15,1.08
2007,sejm,220606,kościerski,"Lipusz, gm.",Komitet Wyborczy Liga Polskich Rodzin,16,1.15
2007,sejm,220606,kościerski,"Lipusz, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,623,44.95
2007,sejm,220606,kościerski,"Lipusz, gm.",Komitet Wyborczy Platforma Obywatelska RP,549,39.61
2007,sejm,220606,kościerski,"Lipusz, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,67,4.83
2007,sejm,220606,kościerski,"Lipusz, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,56,4.04
2007,sejm,220606,kościerski,"Lipusz, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,60,4.33
2007,sejm,220607,kościerski,"Nowa Karczma, gm.",Komitet Wyborczy Polska Partia Pracy,27,1.27
2007,sejm,220607,kościerski,"Nowa Karczma, gm.",Komitet Wyborczy Liga Polskich Rodzin,31,1.46
2007,sejm,220607,kościerski,"Nowa Karczma, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,779,36.78
2007,sejm,220607,kościerski,"Nowa Karczma, gm.",Komitet Wyborczy Platforma Obywatelska RP,859,40.56
2007,sejm,220607,kościerski,"Nowa Karczma, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,157,7.41
2007,sejm,220607,kościerski,"Nowa Karczma, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,92,4.34
2007,sejm,220607,kościerski,"Nowa Karczma, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,173,8.17
2007,sejm,220608,kościerski,"Stara Kiszewa, gm.",Komitet Wyborczy Polska Partia Pracy,26,1.19
2007,sejm,220608,kościerski,"Stara Kiszewa, gm.",Komitet Wyborczy Liga Polskich Rodzin,33,1.50
2007,sejm,220608,kościerski,"Stara Kiszewa, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,732,33.36
2007,sejm,220608,kościerski,"Stara Kiszewa, gm.",Komitet Wyborczy Platforma Obywatelska RP,732,33.36
2007,sejm,220608,kościerski,"Stara Kiszewa, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,408,18.60
2007,sejm,220608,kościerski,"Stara Kiszewa, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,75,3.42
2007,sejm,220608,kościerski,"Stara Kiszewa, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,188,8.57
2007,sejm,220701,kwidzyński,"Kwidzyn, m.",Komitet Wyborczy Polska Partia Pracy,151,0.92
2007,sejm,220701,kwidzyński,"Kwidzyn, m.",Komitet Wyborczy Liga Polskich Rodzin,217,1.33
2007,sejm,220701,kwidzyński,"Kwidzyn, m.",Komitet Wyborczy Prawo i Sprawiedliwość,3781,23.14
2007,sejm,220701,kwidzyński,"Kwidzyn, m.",Komitet Wyborczy Platforma Obywatelska RP,9096,55.66
2007,sejm,220701,kwidzyński,"Kwidzyn, m.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,386,2.36
2007,sejm,220701,kwidzyński,"Kwidzyn, m.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,130,0.80
2007,sejm,220701,kwidzyński,"Kwidzyn, m.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,2581,15.79
2007,sejm,220702,kwidzyński,"Gardeja, gm.",Komitet Wyborczy Polska Partia Pracy,33,1.75
2007,sejm,220702,kwidzyński,"Gardeja, gm.",Komitet Wyborczy Liga Polskich Rodzin,24,1.28
2007,sejm,220702,kwidzyński,"Gardeja, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,522,27.75
2007,sejm,220702,kwidzyński,"Gardeja, gm.",Komitet Wyborczy Platforma Obywatelska RP,641,34.08
2007,sejm,220702,kwidzyński,"Gardeja, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,205,10.90
2007,sejm,220702,kwidzyński,"Gardeja, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,78,4.15
2007,sejm,220702,kwidzyński,"Gardeja, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,378,20.10
2007,sejm,220703,kwidzyński,"Kwidzyn, gm.",Komitet Wyborczy Polska Partia Pracy,34,1.13
2007,sejm,220703,kwidzyński,"Kwidzyn, gm.",Komitet Wyborczy Liga Polskich Rodzin,45,1.50
2007,sejm,220703,kwidzyński,"Kwidzyn, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,837,27.84
2007,sejm,220703,kwidzyński,"Kwidzyn, gm.",Komitet Wyborczy Platforma Obywatelska RP,1289,42.88
2007,sejm,220703,kwidzyński,"Kwidzyn, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,208,6.92
2007,sejm,220703,kwidzyński,"Kwidzyn, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,78,2.59
2007,sejm,220703,kwidzyński,"Kwidzyn, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,515,17.13
2007,sejm,220704,kwidzyński,"Prabuty, gm.",Komitet Wyborczy Polska Partia Pracy,39,0.90
2007,sejm,220704,kwidzyński,"Prabuty, gm.",Komitet Wyborczy Liga Polskich Rodzin,58,1.34
2007,sejm,220704,kwidzyński,"Prabuty, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,1017,23.54
2007,sejm,220704,kwidzyński,"Prabuty, gm.",Komitet Wyborczy Platforma Obywatelska RP,2416,55.91
2007,sejm,220704,kwidzyński,"Prabuty, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,255,5.90
2007,sejm,220704,kwidzyński,"Prabuty, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,96,2.22
2007,sejm,220704,kwidzyński,"Prabuty, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,440,10.18
2007,sejm,220705,kwidzyński,"Ryjewo, gm.",Komitet Wyborczy Polska Partia Pracy,35,2.26
2007,sejm,220705,kwidzyński,"Ryjewo, gm.",Komitet Wyborczy Liga Polskich Rodzin,25,1.62
2007,sejm,220705,kwidzyński,"Ryjewo, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,374,24.19
2007,sejm,220705,kwidzyński,"Ryjewo, gm.",Komitet Wyborczy Platforma Obywatelska RP,689,44.57
2007,sejm,220705,kwidzyński,"Ryjewo, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,144,9.31
2007,sejm,220705,kwidzyński,"Ryjewo, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,67,4.33
2007,sejm,220705,kwidzyński,"Ryjewo, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,212,13.71
2007,sejm,220706,kwidzyński,"Sadlinki, gm.",Komitet Wyborczy Polska Partia Pracy,11,0.74
2007,sejm,220706,kwidzyński,"Sadlinki, gm.",Komitet Wyborczy Liga Polskich Rodzin,20,1.34
2007,sejm,220706,kwidzyński,"Sadlinki, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,496,33.29
2007,sejm,220706,kwidzyński,"Sadlinki, gm.",Komitet Wyborczy Platforma Obywatelska RP,521,34.97
2007,sejm,220706,kwidzyński,"Sadlinki, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,159,10.67
2007,sejm,220706,kwidzyński,"Sadlinki, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,72,4.83
2007,sejm,220706,kwidzyński,"Sadlinki, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,211,14.16
2007,sejm,220801,lęborski,"Lębork, m.",Komitet Wyborczy Polska Partia Pracy,137,0.91
2007,sejm,220801,lęborski,"Lębork, m.",Komitet Wyborczy Liga Polskich Rodzin,196,1.31
2007,sejm,220801,lęborski,"Lębork, m.",Komitet Wyborczy Prawo i Sprawiedliwość,3463,23.08
2007,sejm,220801,lęborski,"Lębork, m.",Komitet Wyborczy Platforma Obywatelska RP,8271,55.12
2007,sejm,220801,lęborski,"Lębork, m.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,617,4.11
2007,sejm,220801,lęborski,"Lębork, m.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,164,1.09
2007,sejm,220801,lęborski,"Lębork, m.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,2157,14.38
2007,sejm,220802,lęborski,"Łeba, m.",Komitet Wyborczy Polska Partia Pracy,20,1.15
2007,sejm,220802,lęborski,"Łeba, m.",Komitet Wyborczy Liga Polskich Rodzin,24,1.38
2007,sejm,220802,lęborski,"Łeba, m.",Komitet Wyborczy Prawo i Sprawiedliwość,381,21.98
2007,sejm,220802,lęborski,"Łeba, m.",Komitet Wyborczy Platforma Obywatelska RP,902,52.05
2007,sejm,220802,lęborski,"Łeba, m.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,163,9.41
2007,sejm,220802,lęborski,"Łeba, m.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,24,1.38
2007,sejm,220802,lęborski,"Łeba, m.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,219,12.64
2007,sejm,220803,lęborski,"Cewice, gm.",Komitet Wyborczy Polska Partia Pracy,34,1.42
2007,sejm,220803,lęborski,"Cewice, gm.",Komitet Wyborczy Liga Polskich Rodzin,36,1.50
2007,sejm,220803,lęborski,"Cewice, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,675,28.15
2007,sejm,220803,lęborski,"Cewice, gm.",Komitet Wyborczy Platforma Obywatelska RP,935,38.99
2007,sejm,220803,lęborski,"Cewice, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,210,8.76
2007,sejm,220803,lęborski,"Cewice, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,88,3.67
2007,sejm,220803,lęborski,"Cewice, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,420,17.51
2007,sejm,220804,lęborski,"Nowa Wieś Lęborska, gm.",Komitet Wyborczy Polska Partia Pracy,50,1.17
2007,sejm,220804,lęborski,"Nowa Wieś Lęborska, gm.",Komitet Wyborczy Liga Polskich Rodzin,78,1.82
2007,sejm,220804,lęborski,"Nowa Wieś Lęborska, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,1141,26.62
2007,sejm,220804,lęborski,"Nowa Wieś Lęborska, gm.",Komitet Wyborczy Platforma Obywatelska RP,1775,41.41
2007,sejm,220804,lęborski,"Nowa Wieś Lęborska, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,521,12.16
2007,sejm,220804,lęborski,"Nowa Wieś Lęborska, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,128,2.99
2007,sejm,220804,lęborski,"Nowa Wieś Lęborska, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,593,13.84
2007,sejm,220805,lęborski,"Wicko, gm.",Komitet Wyborczy Polska Partia Pracy,21,1.30
2007,sejm,220805,lęborski,"Wicko, gm.",Komitet Wyborczy Liga Polskich Rodzin,22,1.36
2007,sejm,220805,lęborski,"Wicko, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,319,19.72
2007,sejm,220805,lęborski,"Wicko, gm.",Komitet Wyborczy Platforma Obywatelska RP,772,47.71
2007,sejm,220805,lęborski,"Wicko, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,186,11.50
2007,sejm,220805,lęborski,"Wicko, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,58,3.58
2007,sejm,220805,lęborski,"Wicko, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,240,14.83
2007,sejm,220901,malborski,"Malbork, m.",Komitet Wyborczy Polska Partia Pracy,163,0.96
2007,sejm,220901,malborski,"Malbork, m.",Komitet Wyborczy Liga Polskich Rodzin,198,1.17
2007,sejm,220901,malborski,"Malbork, m.",Komitet Wyborczy Prawo i Sprawiedliwość,3926,23.23
2007,sejm,220901,malborski,"Malbork, m.",Komitet Wyborczy Platforma Obywatelska RP,8714,51.55
2007,sejm,220901,malborski,"Malbork, m.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,981,5.80
2007,sejm,220901,malborski,"Malbork, m.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,241,1.43
2007,sejm,220901,malborski,"Malbork, m.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,2681,15.86
2007,sejm,220903,malborski,"Lichnowy, gm.",Komitet Wyborczy Polska Partia Pracy,24,1.70
2007,sejm,220903,malborski,"Lichnowy, gm.",Komitet Wyborczy Liga Polskich Rodzin,26,1.85
2007,sejm,220903,malborski,"Lichnowy, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,250,17.76
2007,sejm,220903,malborski,"Lichnowy, gm.",Komitet Wyborczy Platforma Obywatelska RP,386,27.41
2007,sejm,220903,malborski,"Lichnowy, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,521,37.00
2007,sejm,220903,malborski,"Lichnowy, gm.",Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej,48,3.41
2007,sejm,220903,malborski,"Lichnowy, gm.",Koalicyjny Komitet Wyborczy Lewica i Demokraci SLD+SDPL+PD+UP,153,10.87
2007,sejm,220904,malborski,"Malbork, gm.",Komitet Wyborczy Polska Partia Pracy,7,0.56
2007,sejm,220904,malborski,"Malbork, gm.",Komitet Wyborczy Liga Polskich Rodzin,14,1.12
2007,sejm,220904,malborski,"Malbork, gm.",Komitet Wyborczy Prawo i Sprawiedliwość,322,25.72
2007,sejm,220904,malborski,"Malbork, gm.",Komitet Wyborczy Platforma Obywatelska RP,469,37.46
2007,sejm,220904,malborski,"Malbork, gm.",Komitet Wyborczy Polskiego Stronnictwa Ludowego,206,16.45
